scenario,model,gain_std_db,phase_std_deg,snr_db,trials,trial,truth_azimuth_deg,truth_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,score,second_peak_azimuth_deg,second_peak_elevation_deg,second_peak_score,peak_to_second_db,azimuth_error_deg,elevation_error_deg
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,20.0,10.0,20.0,10.0,0.9816701515537215,54.0,15.0,0.9518254886965203,0.13408255651346535,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,20.0,10.0,20.0,10.0,0.9723738821378537,23.0,18.0,0.9431664193639119,0.13244955545377926,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,20.0,10.0,20.0,10.0,0.9766054203942,54.0,15.0,0.9504590200681219,0.11785733801973325,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,20.0,10.0,20.0,10.0,0.9808077674986295,54.0,15.0,0.9438722074567651,0.16670698206367507,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,20.0,10.0,20.0,10.0,0.9775788766875495,54.0,15.0,0.9474736514958118,0.13584667442041265,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,20.0,10.0,20.0,10.0,0.9776055032225109,-50.0,2.0,0.9402090961054892,0.16939189195075435,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,20.0,10.0,20.0,10.0,0.9823962031718089,54.0,15.0,0.9522542416732461,0.13533759474299653,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,40.0,-10.0,40.0,-10.0,0.9846646261425794,50.0,4.0,0.9783451787409781,0.027962271094647224,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,40.0,-10.0,40.0,-10.0,0.9841602852526331,50.0,4.0,0.976421919203379,0.03428315444753543,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,40.0,-10.0,40.0,-10.0,0.9779318515087814,50.0,4.0,0.972346720908602,0.024874375030962514,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,40.0,-10.0,40.0,-10.0,0.982135785292548,50.0,4.0,0.9772722429351353,0.021559715135722732,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,40.0,-10.0,50.0,4.0,0.9832583514523765,40.0,-10.0,0.9804549829137393,0.012399857890104582,10.0,14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,40.0,-10.0,40.0,-10.0,0.9803159526035847,50.0,4.0,0.9717526204808334,0.03810349488097844,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,40.0,-10.0,40.0,-10.0,0.9818134644136935,50.0,4.0,0.9767167740220577,0.022603373347562475,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,40.0,-10.0,40.0,-10.0,0.9812610963934608,50.0,4.0,0.9723638629365177,0.03955770621015596,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,40.0,-10.0,40.0,-10.0,0.9786634599129254,50.0,4.0,0.9714766851849853,0.032009912156369315,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,40.0,-10.0,40.0,-10.0,0.9751321686094861,50.0,4.0,0.9746431941525622,0.00217829106820628,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,40.0,-10.0,50.0,4.0,0.9847083891427392,40.0,-10.0,0.9840523059476518,0.0028945450054350696,10.0,14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,40.0,-10.0,40.0,-10.0,0.9850435862340386,50.0,4.0,0.9794874574148669,0.024565684807701417,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,40.0,-10.0,40.0,-10.0,0.989590376993985,50.0,4.0,0.9807865982759828,0.03880940559720456,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,40.0,-10.0,40.0,-10.0,0.9842314588320593,50.0,4.0,0.9773960696090453,0.03026653932156142,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,40.0,-10.0,40.0,-10.0,0.9770441648397884,50.0,4.0,0.9736077499114036,0.0153017314216684,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,40.0,-10.0,40.0,-10.0,0.9802158063129207,50.0,4.0,0.9753145044884661,0.02177018460952253,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,40.0,-10.0,40.0,-10.0,0.9770540431388424,50.0,4.0,0.969687865022134,0.03286625477367593,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,40.0,-10.0,40.0,-10.0,0.9801945872791216,50.0,4.0,0.9720330122244235,0.036312852673577804,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,40.0,-10.0,40.0,-10.0,0.9865479697890362,50.0,4.0,0.9764142664758036,0.04484090877068729,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,40.0,-10.0,40.0,-10.0,0.9842921087605068,50.0,4.0,0.9793869682481252,0.02169682320484309,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,40.0,0.0,40.0,0.0,0.9825530336634234,29.0,9.0,0.9714943895303437,0.049157040330352855,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,40.0,0.0,40.0,0.0,0.9767820530020563,29.0,9.0,0.9717722668990709,0.022331707479875937,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,40.0,0.0,40.0,0.0,0.9766896965370172,29.0,9.0,0.9681102689024792,0.038317794289419574,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,40.0,0.0,40.0,0.0,0.9764854212906847,29.0,9.0,0.9730308021374192,0.015391752966320834,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,40.0,0.0,40.0,0.0,0.983026968040632,29.0,9.0,0.976508914894439,0.028892198189387448,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,40.0,0.0,40.0,0.0,0.9882981034529884,29.0,9.0,0.9816502403024248,0.029311847203385276,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,40.0,0.0,40.0,0.0,0.9862591210645547,29.0,9.0,0.9807626352698692,0.024271207533062503,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,40.0,0.0,40.0,0.0,0.9751113106186527,29.0,9.0,0.9702089620483337,0.021889119950563626,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,40.0,0.0,29.0,9.0,0.9816793164601741,40.0,0.0,0.9816638104404009,6.859910253778814e-05,-11.0,9.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,40.0,0.0,40.0,0.0,0.9849316092005468,29.0,9.0,0.9816425747042882,0.01452689530894891,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,40.0,0.0,40.0,0.0,0.9744932800221396,29.0,9.0,0.9702021974135645,0.01916594700275999,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,40.0,0.0,40.0,0.0,0.9789220270571994,29.0,9.0,0.9732815185356712,0.025096241098317186,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,40.0,0.0,40.0,0.0,0.9713986078311317,29.0,9.0,0.9680907327190856,0.014814139690314528,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,40.0,0.0,40.0,0.0,0.9862705631122356,29.0,9.0,0.9858977128558134,0.0016421196187232825,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,40.0,0.0,29.0,9.0,0.9715673002267482,40.0,0.0,0.9714028816823287,0.0007350196868618525,-11.0,9.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,40.0,0.0,40.0,0.0,0.9811237166812387,29.0,9.0,0.9777622895547529,0.014904906978840962,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,40.0,0.0,40.0,0.0,0.9831604295921003,29.0,9.0,0.9809666714772233,0.009701382762662941,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,40.0,0.0,40.0,0.0,0.9764428300413435,29.0,9.0,0.9723769622144641,0.01812159883009449,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,40.0,0.0,40.0,0.0,0.9761011323887325,29.0,9.0,0.973241587791153,0.012741580199561404,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,40.0,0.0,40.0,0.0,0.9775998879199093,29.0,9.0,0.970747194675173,0.030549989383427754,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,0,40.0,10.0,40.0,10.0,0.9785120540051206,50.0,-4.0,0.973595348649743,0.02187689588503458,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,1,40.0,10.0,40.0,10.0,0.9773459220317624,50.0,-4.0,0.9727398943227656,0.02051577546671034,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,2,40.0,10.0,50.0,-4.0,0.9725663635790226,40.0,10.0,0.972345702919681,0.0009854605643831913,10.0,-14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,3,40.0,10.0,40.0,10.0,0.9808946363440161,50.0,-4.0,0.9790437900273435,0.008202426875321439,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,4,40.0,10.0,40.0,10.0,0.9800924513469373,50.0,-4.0,0.9775952233814077,0.011079733787158295,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,5,40.0,10.0,40.0,10.0,0.9794149829996963,50.0,-4.0,0.9758260736879938,0.015943254211511975,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,6,40.0,10.0,50.0,-4.0,0.9735380996294838,40.0,10.0,0.9727975354779081,0.003304907275437823,10.0,-14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,7,40.0,10.0,40.0,10.0,0.9834275438423167,50.0,-4.0,0.9825126664511117,0.004042098831084615,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,8,40.0,10.0,40.0,10.0,0.9654884312905433,50.0,-4.0,0.9651612441224303,0.001471997585382358,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,9,40.0,10.0,40.0,10.0,0.9820297826406036,50.0,-4.0,0.9805584541896175,0.006511706684570957,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,10,40.0,10.0,40.0,10.0,0.9735515822159112,50.0,-4.0,0.9706841655630437,0.012810217423246074,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,11,40.0,10.0,40.0,10.0,0.9740495115844114,50.0,-4.0,0.9724924311222322,0.0069480300629730166,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,12,40.0,10.0,40.0,10.0,0.983579839379743,50.0,-4.0,0.9819774927178309,0.0070808462938922985,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,13,40.0,10.0,40.0,10.0,0.9747533926075667,50.0,-4.0,0.9718157674340132,0.013108143265530439,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,14,40.0,10.0,40.0,10.0,0.9762404345357494,50.0,-4.0,0.972362575668295,0.01728556224322497,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,15,40.0,10.0,40.0,10.0,0.975305652584419,50.0,-4.0,0.9712180238090967,0.018240078476638753,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,16,40.0,10.0,40.0,10.0,0.9853859133879068,50.0,-4.0,0.9820350888950827,0.014793437626911269,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,17,40.0,10.0,40.0,10.0,0.987762791716975,50.0,-4.0,0.9855423312523731,0.00977379648838933,0.0,0.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,18,40.0,10.0,50.0,-4.0,0.9879248284686691,40.0,10.0,0.9867613635664975,0.005117637905287762,10.0,-14.0
pcb_calibration_1db_5deg,pcb_centroid_candidate,1.0,5.0,,20,19,40.0,10.0,40.0,10.0,0.983597136065828,50.0,-4.0,0.9823007319435607,0.005727878822118318,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,0,-40.0,-10.0,-40.0,-10.0,0.9737589070569774,-50.0,4.0,0.9724871243815574,0.005675832015154306,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,1,-40.0,-10.0,-40.0,-10.0,0.9788240653622041,-50.0,4.0,0.976647395028978,0.009668423438705425,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,2,-40.0,-10.0,-40.0,-10.0,0.9708905911990086,-50.0,4.0,0.9684606555091874,0.010883105528296999,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,3,-40.0,-10.0,-40.0,-10.0,0.965535087373224,-50.0,4.0,0.9638818290838703,0.007442674746217348,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,4,-40.0,-10.0,-40.0,-10.0,0.9784589067881069,-50.0,4.0,0.9763536536650241,0.009354351269704474,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,5,-40.0,-10.0,-40.0,-10.0,0.958974083432437,-50.0,4.0,0.9579982417120719,0.004421584030337907,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,6,-40.0,-10.0,-50.0,4.0,0.9764518917064846,-40.0,-10.0,0.9749417189488526,0.006721963449231746,-10.0,14.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,7,-40.0,-10.0,-40.0,-10.0,0.9812322303102289,-50.0,4.0,0.9800411547842846,0.005274915735575373,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,8,-40.0,-10.0,-40.0,-10.0,0.9607048235744082,-50.0,4.0,0.9604789022611728,0.0010214158991182338,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,9,-40.0,-10.0,-40.0,-10.0,0.9818828958717781,-50.0,4.0,0.9805025124654204,0.006109839510848718,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,10,-40.0,-10.0,-40.0,-10.0,0.9807811142259993,-50.0,4.0,0.9751305868531276,0.025093154088572534,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,11,-40.0,-10.0,-40.0,-10.0,0.9754778167874885,-50.0,4.0,0.9723998307727758,0.013725230184170607,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,12,-40.0,-10.0,-40.0,-10.0,0.9821311950331474,-50.0,4.0,0.9782504246089987,0.017194605024301608,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,13,-40.0,-10.0,-40.0,-10.0,0.9687218147381141,-50.0,4.0,0.9686751985707226,0.00020899324330989934,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,14,-40.0,-10.0,-40.0,-10.0,0.9728314067502484,-50.0,4.0,0.9681870132956208,0.020783298887783425,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,15,-40.0,-10.0,-40.0,-10.0,0.961537807311209,-50.0,4.0,0.9583077063719474,0.014613846036912733,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,16,-40.0,-10.0,-40.0,-10.0,0.952774586606689,-50.0,4.0,0.9513322886713298,0.00657927517112109,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,17,-40.0,-10.0,-40.0,-10.0,0.9707035027637299,-50.0,4.0,0.9679065035530966,0.012531887919447293,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,18,-40.0,-10.0,-40.0,-10.0,0.9622559139877194,-50.0,4.0,0.9573498357556859,0.022199218182724335,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,19,-40.0,-10.0,-50.0,4.0,0.9704759600029401,-40.0,-10.0,0.9696820865255208,0.003554090765245602,-10.0,14.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,0,-40.0,0.0,-40.0,0.0,0.9699201036694975,-29.0,-9.0,0.9673754825170894,0.011408848174149288,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,1,-40.0,0.0,-29.0,-9.0,0.9668617539831449,-40.0,0.0,0.9668099100333173,0.00023287863968411612,11.0,-9.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,2,-40.0,0.0,-40.0,0.0,0.9700661130596628,-29.0,-9.0,0.9639486659624138,0.027474271726957104,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,3,-40.0,0.0,-29.0,-9.0,0.96581117561981,-40.0,0.0,0.9654604214172076,0.0015775162499482016,11.0,-9.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,4,-40.0,0.0,-40.0,0.0,0.9759115210226929,-29.0,-9.0,0.9741730276141802,0.0077434416337582215,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,5,-40.0,0.0,-29.0,-9.0,0.969210004212097,-40.0,0.0,0.9682791232250355,0.004173200265973574,11.0,-9.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,6,-40.0,0.0,-40.0,0.0,0.9590315804496643,-29.0,-9.0,0.9531718410328274,0.026617047447831322,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,7,-40.0,0.0,-40.0,0.0,0.9691033628906247,-29.0,-9.0,0.9616615302297545,0.03347857500507124,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,8,-40.0,0.0,-40.0,0.0,0.9682340716483417,-29.0,-9.0,0.9659962787126279,0.010049077733255498,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,9,-40.0,0.0,-40.0,0.0,0.9672971700175231,-29.0,-9.0,0.9623971771302435,0.022055767010180707,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,10,-40.0,0.0,-40.0,0.0,0.9735111942824459,-29.0,-9.0,0.9732371163076085,0.00122286535164351,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,11,-40.0,0.0,-40.0,0.0,0.9797491468673524,-29.0,-9.0,0.9709738305867719,0.03907368898087708,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,12,-40.0,0.0,-40.0,0.0,0.9771606797015051,-29.0,-9.0,0.9699792000521001,0.03203561447406747,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,13,-40.0,0.0,-40.0,0.0,0.9789005839932052,-29.0,-9.0,0.9780197929393445,0.003909435710733263,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,14,-40.0,0.0,-40.0,0.0,0.9633443336506681,-29.0,-9.0,0.9578913258572224,0.024653066812410328,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,15,-40.0,0.0,-40.0,0.0,0.9712613970283661,-29.0,-9.0,0.9653082898242951,0.026700921431541732,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,16,-40.0,0.0,-40.0,0.0,0.9680619208204463,-29.0,-9.0,0.9628055091836816,0.023645706300952224,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,17,-40.0,0.0,-40.0,0.0,0.9831028277243481,-29.0,-9.0,0.9809631501748146,0.009462518376558742,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,18,-40.0,0.0,-40.0,0.0,0.9725601389946916,-29.0,-9.0,0.9674398582936041,0.02292489506050512,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,19,-40.0,0.0,-29.0,-9.0,0.9719279313750516,-40.0,0.0,0.9697640691049675,0.009679741506906666,11.0,-9.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,0,-40.0,10.0,-40.0,10.0,0.9645418132268747,-50.0,-4.0,0.9556640397148033,0.0401581477699762,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,1,-40.0,10.0,-40.0,10.0,0.9689603714189091,-50.0,-4.0,0.965818084175353,0.014106826612303672,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,2,-40.0,10.0,-40.0,10.0,0.9664187672364779,-50.0,-4.0,0.9552342761510357,0.05055457463830712,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,3,-40.0,10.0,-40.0,10.0,0.9751500874584161,-50.0,-4.0,0.9687759456119079,0.02848117166065965,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,4,-40.0,10.0,-40.0,10.0,0.9649006535118186,-50.0,-4.0,0.9588093119756176,0.027503572841108933,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,5,-40.0,10.0,-40.0,10.0,0.9731857872568361,-50.0,-4.0,0.9704834465997386,0.012076256302887965,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,6,-40.0,10.0,-40.0,10.0,0.9729446310914297,-12.0,-6.0,0.968255813873743,0.020980125053493538,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,7,-40.0,10.0,-40.0,10.0,0.9740204645079533,-50.0,-4.0,0.9682722742248091,0.02570585328842627,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,8,-40.0,10.0,-50.0,-4.0,0.9837379834063187,-40.0,10.0,0.98292163877089,0.0036054433300229415,-10.0,-14.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,9,-40.0,10.0,-40.0,10.0,0.9791528527551493,-50.0,-4.0,0.974682721378774,0.01987226359381405,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,10,-40.0,10.0,-40.0,10.0,0.9768193008393978,-12.0,-6.0,0.9708192925504988,0.026758339493248587,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,11,-40.0,10.0,-40.0,10.0,0.97294637008643,-50.0,-4.0,0.9689562059510666,0.017847534949388483,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,12,-40.0,10.0,-40.0,10.0,0.9805391324919425,-50.0,-4.0,0.9700658776785333,0.04663702245120741,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,13,-40.0,10.0,-40.0,10.0,0.9718912494260687,-50.0,-4.0,0.9645864973894661,0.032764936789705774,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,14,-40.0,10.0,-40.0,10.0,0.9758447099950636,-50.0,-4.0,0.9655949517161716,0.045857256421861045,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,15,-40.0,10.0,-40.0,10.0,0.9694114886652558,-50.0,-4.0,0.9644258714939496,0.022393101592930224,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,16,-40.0,10.0,-40.0,10.0,0.9635538683121416,-50.0,-4.0,0.9611675737426154,0.010768883975658304,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,17,-40.0,10.0,-40.0,10.0,0.9804404557178792,-50.0,-4.0,0.9749658941710391,0.02431799490552608,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,18,-40.0,10.0,-50.0,-4.0,0.9749958963627909,-40.0,10.0,0.9698217437959658,0.023108708638948646,-10.0,-14.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,19,-40.0,10.0,-40.0,10.0,0.9843122298441825,-50.0,-4.0,0.9785516349066962,0.02549134274102992,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,0,-20.0,-10.0,-20.0,-10.0,0.9773712373877199,-23.0,-18.0,0.9495003025170425,0.1256444678388207,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,1,-20.0,-10.0,-20.0,-10.0,0.9836517046903268,-54.0,-15.0,0.9520892725132362,0.14163677078447387,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,2,-20.0,-10.0,-20.0,-10.0,0.9708954128237879,-54.0,-15.0,0.9428523741553236,0.12728750202465802,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,3,-20.0,-10.0,-20.0,-10.0,0.9581496830385386,-54.0,-15.0,0.9268561388787641,0.14421029510573505,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,4,-20.0,-10.0,-20.0,-10.0,0.9633351511745011,-54.0,-15.0,0.9253092408922592,0.17490508156058834,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,5,-20.0,-10.0,-20.0,-10.0,0.9648384803015657,-23.0,-18.0,0.9348461289350565,0.13714481926417524,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,6,-20.0,-10.0,-20.0,-10.0,0.9776903983769696,-30.0,4.0,0.9403428035697027,0.1691514486374569,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,7,-20.0,-10.0,-20.0,-10.0,0.9798164673868849,-23.0,-18.0,0.9384617801159114,0.18728143997844476,0.0,0.0
pcb_snr20_calibration,pcb_centroid_candidate,1.0,5.0,20.0,20,8,-20.0,-10.0,-20.0,-10.0,0.9771875908982767,-54.0,-15.0,0.9604719861080293,0.07493240918023418,0.0,0.0
