INDEXFORSAVE,LAYER,LAYER_V7,NAME,X,Y,XSIZE,YSIZE,SHAPE,UNIQUEID,status
2203,BOTTOM,,1,5469.6219mil,3695.5383mil,19.685mil,23.622mil,RECTANGLE,KUNVJHJP,geometry_only_unconfirmed
2204,BOTTOM,,2,5430.2518mil,3626.1994mil,19.685mil,23.622mil,RECTANGLE,UGIIUWPX,geometry_only_unconfirmed
2205,BOTTOM,,1,5469.6219mil,3626.1994mil,19.685mil,23.622mil,RECTANGLE,UKSXLWYW,geometry_only_unconfirmed
2206,BOTTOM,,1,4665.7214mil,3361.3972mil,19.685mil,23.622mil,RECTANGLE,EDGFRDAI,geometry_only_unconfirmed
2207,BOTTOM,,2,4626.3513mil,3361.3972mil,19.685mil,23.622mil,RECTANGLE,WDCGPBPF,geometry_only_unconfirmed
2208,BOTTOM,,2,5430.2518mil,3659.941mil,19.685mil,23.622mil,RECTANGLE,HEVCVQSA,geometry_only_unconfirmed
2209,BOTTOM,,1,5469.6219mil,3659.941mil,19.685mil,23.622mil,RECTANGLE,QAJMMLOK,geometry_only_unconfirmed
2210,BOTTOM,,2,5430.2518mil,3591.6198mil,19.685mil,23.622mil,RECTANGLE,KUMGGCKH,geometry_only_unconfirmed
2211,BOTTOM,,1,5469.6219mil,3591.6198mil,19.685mil,23.622mil,RECTANGLE,MYMITISK,geometry_only_unconfirmed
2212,BOTTOM,,1,5414.9525mil,3119.9815mil,19.685mil,23.622mil,RECTANGLE,LWIPWOYQ,geometry_only_unconfirmed
2213,BOTTOM,,2,5454.3226mil,3119.9815mil,19.685mil,23.622mil,RECTANGLE,GIQHMCSN,geometry_only_unconfirmed
2214,BOTTOM,,1,5414.3797mil,3167.3761mil,19.685mil,23.622mil,RECTANGLE,EAQISHOM,geometry_only_unconfirmed
2215,BOTTOM,,2,5453.7498mil,3167.3761mil,19.685mil,23.622mil,RECTANGLE,AJAACLIT,geometry_only_unconfirmed
2216,BOTTOM,,1,3639.1488mil,4052.8282mil,68.8976mil,43.3071mil,RECTANGLE,PSXWUEAI,geometry_only_unconfirmed
2217,BOTTOM,,2,3532.8496mil,4052.8282mil,68.8976mil,43.3071mil,RECTANGLE,OAXSTSHC,geometry_only_unconfirmed
2218,BOTTOM,,1,5767.7092mil,3003.4499mil,19.685mil,23.622mil,RECTANGLE,WYQLPUEY,geometry_only_unconfirmed
2219,BOTTOM,,2,5767.7092mil,3042.82mil,19.685mil,23.622mil,RECTANGLE,JYOGFOWM,geometry_only_unconfirmed
2220,BOTTOM,,2,5617.7313mil,3869.2893mil,19.685mil,23.622mil,RECTANGLE,WLVAGHSO,geometry_only_unconfirmed
2221,BOTTOM,,1,5617.7313mil,3829.9192mil,19.685mil,23.622mil,RECTANGLE,AHGYJLRA,geometry_only_unconfirmed
2222,BOTTOM,,1,4076.5809mil,3789.5092mil,12.5984mil,14.1732mil,RECTANGLE,BXBDSJWU,geometry_only_unconfirmed
2223,BOTTOM,,2,4054.5337mil,3789.5092mil,12.5984mil,14.1732mil,RECTANGLE,BDRQPCOH,geometry_only_unconfirmed
2224,BOTTOM,,1,5715.2977mil,3003.4499mil,19.685mil,23.622mil,RECTANGLE,QMCQUAQV,geometry_only_unconfirmed
2225,BOTTOM,,2,5715.2977mil,3042.82mil,19.685mil,23.622mil,RECTANGLE,CNSBXFOB,geometry_only_unconfirmed
2226,BOTTOM,,1,4076.5809mil,3821.0052mil,12.5984mil,14.1732mil,RECTANGLE,DHSLJIQF,geometry_only_unconfirmed
2227,BOTTOM,,2,4054.5337mil,3821.0052mil,12.5984mil,14.1732mil,RECTANGLE,QMDKIQUQ,geometry_only_unconfirmed
2228,BOTTOM,,1,4584.7827mil,4752.6439mil,19.685mil,23.622mil,RECTANGLE,JMQQTYTX,geometry_only_unconfirmed
2229,BOTTOM,,2,4545.4126mil,4752.6439mil,19.685mil,23.622mil,RECTANGLE,PDMWUWBP,geometry_only_unconfirmed
2230,BOTTOM,,2,5872.778mil,3002.8671mil,19.685mil,23.622mil,RECTANGLE,VMPOGAIB,geometry_only_unconfirmed
2231,BOTTOM,,1,5872.778mil,3042.2372mil,19.685mil,23.622mil,RECTANGLE,XPDHOXHF,geometry_only_unconfirmed
2232,BOTTOM,,1,4621.7619mil,4713.7513mil,19.685mil,23.622mil,RECTANGLE,CKFNFACN,geometry_only_unconfirmed
2233,BOTTOM,,2,4621.7619mil,4753.1214mil,19.685mil,23.622mil,RECTANGLE,HKVTUKVJ,geometry_only_unconfirmed
2234,BOTTOM,,1,4098.7987mil,6487.588mil,19.685mil,23.622mil,RECTANGLE,DNJILTOD,geometry_only_unconfirmed
2235,BOTTOM,,2,4059.4286mil,6487.588mil,19.685mil,23.622mil,RECTANGLE,HPBRTXIS,geometry_only_unconfirmed
2236,BOTTOM,,1,4238.6228mil,6678.7722mil,19.685mil,23.622mil,RECTANGLE,KHNKAYMB,geometry_only_unconfirmed
2237,BOTTOM,,2,4238.6228mil,6718.1423mil,19.685mil,23.622mil,RECTANGLE,NYTBOYLV,geometry_only_unconfirmed
2238,BOTTOM,,1,4291.8244mil,6678.7424mil,19.685mil,23.622mil,RECTANGLE,NIENETWL,geometry_only_unconfirmed
2239,BOTTOM,,2,4291.8244mil,6718.1125mil,19.685mil,23.622mil,RECTANGLE,MFLGOLKV,geometry_only_unconfirmed
2240,BOTTOM,,1,4343.938mil,6679.4791mil,19.685mil,23.622mil,RECTANGLE,QFESIWGY,geometry_only_unconfirmed
2241,BOTTOM,,2,4343.938mil,6718.8492mil,19.685mil,23.622mil,RECTANGLE,DLLFYCQW,geometry_only_unconfirmed
2242,BOTTOM,,1,4449.4797mil,6679.5187mil,19.685mil,23.622mil,RECTANGLE,PWURFKQN,geometry_only_unconfirmed
2243,BOTTOM,,2,4449.4797mil,6718.8888mil,19.685mil,23.622mil,RECTANGLE,UQFOTPTG,geometry_only_unconfirmed
2244,BOTTOM,,1,4500.5543mil,6679.5187mil,19.685mil,23.622mil,RECTANGLE,YHTLJFAG,geometry_only_unconfirmed
2245,BOTTOM,,2,4500.5543mil,6718.8888mil,19.685mil,23.622mil,RECTANGLE,HETSMRRL,geometry_only_unconfirmed
2246,BOTTOM,,1,4553.4745mil,6678.7922mil,19.685mil,23.622mil,RECTANGLE,CCAVFKVO,geometry_only_unconfirmed
2247,BOTTOM,,2,4553.4745mil,6718.1623mil,19.685mil,23.622mil,RECTANGLE,GSENTRDP,geometry_only_unconfirmed
2248,BOTTOM,,1,4798.0992mil,6553.199mil,19.685mil,23.622mil,RECTANGLE,FURVYEKW,geometry_only_unconfirmed
2249,BOTTOM,,2,4837.4693mil,6553.199mil,19.685mil,23.622mil,RECTANGLE,YUVAVFKI,geometry_only_unconfirmed
2250,BOTTOM,,2,6171.5568mil,3827.9506mil,19.685mil,23.622mil,RECTANGLE,BXJUIYXV,geometry_only_unconfirmed
2251,BOTTOM,,1,6171.5568mil,3867.3207mil,19.685mil,23.622mil,RECTANGLE,BLIEFOML,geometry_only_unconfirmed
2252,BOTTOM,,1,4798.0992mil,6502.0179mil,19.685mil,23.622mil,RECTANGLE,RMHUJKRJ,geometry_only_unconfirmed
2253,BOTTOM,,2,4837.4693mil,6502.0179mil,19.685mil,23.622mil,RECTANGLE,NVRFMMRQ,geometry_only_unconfirmed
2254,BOTTOM,,2,6295.9621mil,3694.7888mil,19.685mil,23.622mil,RECTANGLE,EIPIXIRW,geometry_only_unconfirmed
2255,BOTTOM,,1,6256.592mil,3694.7888mil,19.685mil,23.622mil,RECTANGLE,DDXHPOOV,geometry_only_unconfirmed
2256,BOTTOM,,2,5741.4357mil,3816.7896mil,19.685mil,23.622mil,RECTANGLE,OABJLCTL,geometry_only_unconfirmed
2257,BOTTOM,,1,5702.0656mil,3816.7896mil,19.685mil,23.622mil,RECTANGLE,XTBLIBDF,geometry_only_unconfirmed
2258,BOTTOM,,1,5228.761mil,4030.9675mil,19.685mil,23.622mil,RECTANGLE,MPGBPTHS,geometry_only_unconfirmed
2259,BOTTOM,,2,5189.3909mil,4030.9675mil,19.685mil,23.622mil,RECTANGLE,CMCHYCIW,geometry_only_unconfirmed
2260,BOTTOM,,1,4059.4287mil,6292.9772mil,19.685mil,23.622mil,RECTANGLE,KAOVLOJN,geometry_only_unconfirmed
2261,BOTTOM,,2,4098.7988mil,6292.9772mil,19.685mil,23.622mil,RECTANGLE,VPMNTKWV,geometry_only_unconfirmed
2262,BOTTOM,,1,4796.9657mil,6125.047mil,19.685mil,23.622mil,RECTANGLE,EEQKKYNM,geometry_only_unconfirmed
2263,BOTTOM,,2,4836.3358mil,6125.047mil,19.685mil,23.622mil,RECTANGLE,BUVDBTWW,geometry_only_unconfirmed
2264,BOTTOM,,1,4798.0992mil,6372.3431mil,19.685mil,23.622mil,RECTANGLE,AJOUWLWL,geometry_only_unconfirmed
2265,BOTTOM,,2,4837.4693mil,6372.3431mil,19.685mil,23.622mil,RECTANGLE,DRQFCPQB,geometry_only_unconfirmed
2266,BOTTOM,,2,6373.0345mil,3607.5516mil,33.4646mil,31.4961mil,RECTANGLE,BNLGALUD,geometry_only_unconfirmed
2267,BOTTOM,,1,6428.1526mil,3607.5516mil,33.4646mil,31.4961mil,RECTANGLE,UXGETOPQ,geometry_only_unconfirmed
2268,BOTTOM,,1,4555.5297mil,5968.4411mil,19.685mil,23.622mil,RECTANGLE,BXUVLIRW,geometry_only_unconfirmed
2269,BOTTOM,,2,4555.5297mil,5929.071mil,19.685mil,23.622mil,RECTANGLE,JPSASSKG,geometry_only_unconfirmed
2270,BOTTOM,,1,4059.4287mil,6437.2233mil,19.685mil,23.622mil,RECTANGLE,VUGBQVIT,geometry_only_unconfirmed
2271,BOTTOM,,2,4098.7988mil,6437.2233mil,19.685mil,23.622mil,RECTANGLE,VXMTLLAF,geometry_only_unconfirmed
2272,BOTTOM,,1,4798.0992mil,6323.2998mil,19.685mil,23.622mil,RECTANGLE,CBSMDOUD,geometry_only_unconfirmed
2273,BOTTOM,,2,4837.4693mil,6323.2998mil,19.685mil,23.622mil,RECTANGLE,WBDGKRYN,geometry_only_unconfirmed
2274,BOTTOM,,1,4798.0992mil,6222.7934mil,19.685mil,23.622mil,RECTANGLE,WXWHEIBS,geometry_only_unconfirmed
2275,BOTTOM,,2,4837.4693mil,6222.7934mil,19.685mil,23.622mil,RECTANGLE,NBIQEVKS,geometry_only_unconfirmed
2276,BOTTOM,,1,4076.5809mil,3852.5012mil,12.5984mil,14.1732mil,RECTANGLE,WHKXHQOT,geometry_only_unconfirmed
2277,BOTTOM,,2,4054.5337mil,3852.5012mil,12.5984mil,14.1732mil,RECTANGLE,WECSQJJO,geometry_only_unconfirmed
2278,BOTTOM,,1,4502.1601mil,5968.4411mil,19.685mil,23.622mil,RECTANGLE,HFMCAROM,geometry_only_unconfirmed
2279,BOTTOM,,2,4502.1601mil,5929.071mil,19.685mil,23.622mil,RECTANGLE,BOHSUUBF,geometry_only_unconfirmed
2280,BOTTOM,,1,4448.7905mil,5968.4411mil,19.685mil,23.622mil,RECTANGLE,AOGGYQWN,geometry_only_unconfirmed
2281,BOTTOM,,2,4448.7905mil,5929.071mil,19.685mil,23.622mil,RECTANGLE,CTBRQVBW,geometry_only_unconfirmed
2282,BOTTOM,,1,4396.5769mil,5968.4411mil,19.685mil,23.622mil,RECTANGLE,QNVQHLRG,geometry_only_unconfirmed
2283,BOTTOM,,2,4396.5769mil,5929.071mil,19.685mil,23.622mil,RECTANGLE,YJXOANIP,geometry_only_unconfirmed
2284,BOTTOM,,1,5189.3911mil,3998.3029mil,19.685mil,23.622mil,RECTANGLE,YOYRHQPJ,geometry_only_unconfirmed
2285,BOTTOM,,2,5228.7612mil,3998.3029mil,19.685mil,23.622mil,RECTANGLE,UOSTXXLS,geometry_only_unconfirmed
2286,BOTTOM,,1,4765.0718mil,4634.6694mil,19.685mil,23.622mil,RECTANGLE,YAWCOWQJ,geometry_only_unconfirmed
2287,BOTTOM,,2,4765.0718mil,4674.0395mil,19.685mil,23.622mil,RECTANGLE,AJHILKUF,geometry_only_unconfirmed
2288,BOTTOM,,2,6357.8515mil,3527.3728mil,19.685mil,23.622mil,RECTANGLE,TVUUFASG,geometry_only_unconfirmed
2289,BOTTOM,,1,6318.4814mil,3527.3728mil,19.685mil,23.622mil,RECTANGLE,WNTYYFGA,geometry_only_unconfirmed
2290,BOTTOM,,2,6449.734mil,3411.9445mil,33.4646mil,31.4961mil,RECTANGLE,YAWUYTYG,geometry_only_unconfirmed
2291,BOTTOM,,1,6394.6159mil,3411.9445mil,33.4646mil,31.4961mil,RECTANGLE,TRIVBRDI,geometry_only_unconfirmed
2292,BOTTOM,,2,4426.1185mil,2440.8543mil,19.685mil,23.622mil,RECTANGLE,NMVQYRCC,geometry_only_unconfirmed
2293,BOTTOM,,1,4426.1185mil,2401.4842mil,19.685mil,23.622mil,RECTANGLE,PNHDWJUK,geometry_only_unconfirmed
2294,BOTTOM,,1,4847.3318mil,6639.1953mil,55.1181mil,43.3071mil,RECTANGLE,ITRGASCD,geometry_only_unconfirmed
2295,BOTTOM,,2,4788.2767mil,6639.1953mil,55.1181mil,43.3071mil,RECTANGLE,JJXSDTDC,geometry_only_unconfirmed
2296,BOTTOM,,1,5098.3313mil,6445.7529mil,19.685mil,23.622mil,RECTANGLE,XFDPHTPJ,geometry_only_unconfirmed
2297,BOTTOM,,2,5137.7014mil,6445.7529mil,19.685mil,23.622mil,RECTANGLE,KIBUDIHI,geometry_only_unconfirmed
2298,BOTTOM,,2,5089.2617mil,3391.842mil,19.685mil,23.622mil,RECTANGLE,HKXSVNYE,geometry_only_unconfirmed
2299,BOTTOM,,1,5049.8916mil,3391.842mil,19.685mil,23.622mil,RECTANGLE,XYCYDXJK,geometry_only_unconfirmed
2300,BOTTOM,,1,4076.5809mil,3883.9972mil,12.5984mil,14.1732mil,RECTANGLE,XOEYMCUS,geometry_only_unconfirmed
2301,BOTTOM,,2,4054.5337mil,3883.9972mil,12.5984mil,14.1732mil,RECTANGLE,QTYOODMP,geometry_only_unconfirmed
2302,BOTTOM,,1,4076.5809mil,3915.4932mil,12.5984mil,14.1732mil,RECTANGLE,XUINUPHK,geometry_only_unconfirmed
2303,BOTTOM,,2,4054.5337mil,3915.4932mil,12.5984mil,14.1732mil,RECTANGLE,MDMLIAEM,geometry_only_unconfirmed
2304,BOTTOM,,1,4076.5809mil,3946.9892mil,12.5984mil,14.1732mil,RECTANGLE,CHKEYAAR,geometry_only_unconfirmed
2305,BOTTOM,,2,4054.5337mil,3946.9892mil,12.5984mil,14.1732mil,RECTANGLE,SGMWKEEY,geometry_only_unconfirmed
2306,BOTTOM,,2,5469.0314mil,3555.594mil,19.685mil,23.622mil,RECTANGLE,PATWNXBX,geometry_only_unconfirmed
2307,BOTTOM,,1,5429.6613mil,3555.594mil,19.685mil,23.622mil,RECTANGLE,UJSJYWMF,geometry_only_unconfirmed
2308,BOTTOM,,1,4054.5337mil,3946.9892mil,12.5984mil,14.1732mil,RECTANGLE,SWUTOIDM,geometry_only_unconfirmed
2309,BOTTOM,,2,4054.5337mil,3969.0364mil,12.5984mil,14.1732mil,RECTANGLE,HRGJAIDW,geometry_only_unconfirmed
2310,BOTTOM,,1,5098.3313mil,6625.4157mil,19.685mil,23.622mil,RECTANGLE,PTNSHFPS,geometry_only_unconfirmed
2311,BOTTOM,,2,5137.7014mil,6625.4157mil,19.685mil,23.622mil,RECTANGLE,XNTOAYKP,geometry_only_unconfirmed
2312,BOTTOM,,1,5098.3313mil,6572.3827mil,19.685mil,23.622mil,RECTANGLE,BFCUNSGP,geometry_only_unconfirmed
2313,BOTTOM,,2,5137.7014mil,6572.3827mil,19.685mil,23.622mil,RECTANGLE,JNYNUHPK,geometry_only_unconfirmed
2314,BOTTOM,,1,5137.7013mil,6495.611mil,19.685mil,23.622mil,RECTANGLE,XADXHBJF,geometry_only_unconfirmed
2315,BOTTOM,,2,5098.3312mil,6495.611mil,19.685mil,23.622mil,RECTANGLE,NVXVXGJB,geometry_only_unconfirmed
2316,BOTTOM,,1,3598.8232mil,6270.8692mil,55.1181mil,43.3071mil,RECTANGLE,WUFJNGKS,geometry_only_unconfirmed
2317,BOTTOM,,2,3598.8232mil,6211.8141mil,55.1181mil,43.3071mil,RECTANGLE,RGIQDCDD,geometry_only_unconfirmed
2318,BOTTOM,,1,3700.836mil,6270.0396mil,55.1181mil,43.3071mil,RECTANGLE,UGBVOHYD,geometry_only_unconfirmed
2319,BOTTOM,,2,3700.836mil,6210.9845mil,55.1181mil,43.3071mil,RECTANGLE,PDMYAICK,geometry_only_unconfirmed
2320,BOTTOM,,1,3735.6074mil,6403.3482mil,19.685mil,23.622mil,RECTANGLE,VYUPJMTD,geometry_only_unconfirmed
2321,BOTTOM,,2,3696.2373mil,6403.3482mil,19.685mil,23.622mil,RECTANGLE,PALCTMCG,geometry_only_unconfirmed
2322,BOTTOM,,1,3571.0933mil,3536.9021mil,12.5984mil,14.1732mil,RECTANGLE,YPJYKYAN,geometry_only_unconfirmed
2323,BOTTOM,,2,3593.1405mil,3536.9021mil,12.5984mil,14.1732mil,RECTANGLE,KOIAIPVQ,geometry_only_unconfirmed
2324,BOTTOM,,1,5221.8067mil,4208.0353mil,12.5984mil,14.1732mil,RECTANGLE,KWNPPTQQ,geometry_only_unconfirmed
2325,BOTTOM,,2,5199.7595mil,4208.0353mil,12.5984mil,14.1732mil,RECTANGLE,OKALXPNL,geometry_only_unconfirmed
2326,BOTTOM,,1,4798.1192mil,6174.3757mil,19.685mil,23.622mil,RECTANGLE,QKTYAQRX,geometry_only_unconfirmed
2327,BOTTOM,,2,4837.4893mil,6174.3757mil,19.685mil,23.622mil,RECTANGLE,MYIJEGFL,geometry_only_unconfirmed
2328,BOTTOM,,1,4904.8442mil,6174.3757mil,19.685mil,23.622mil,RECTANGLE,HDDKINNJ,geometry_only_unconfirmed
2329,BOTTOM,,2,4944.2143mil,6174.3757mil,19.685mil,23.622mil,RECTANGLE,BIYJQPCI,geometry_only_unconfirmed
2330,BOTTOM,,1,4088.5887mil,3381.7538mil,9.8425mil,11.811mil,ROUNDEDRECTANGLE,HSPFXGVG,geometry_only_unconfirmed
2331,BOTTOM,,2,4064.9667mil,3381.7538mil,9.8425mil,11.811mil,ROUNDEDRECTANGLE,HCPRLCOR,geometry_only_unconfirmed
2332,BOTTOM,,1,3642.1415mil,3368.2233mil,9.8425mil,11.811mil,ROUNDEDRECTANGLE,HVCNFELU,geometry_only_unconfirmed
2333,BOTTOM,,2,3618.5195mil,3368.2233mil,9.8425mil,11.811mil,ROUNDEDRECTANGLE,DGHSLINA,geometry_only_unconfirmed
2334,BOTTOM,,1,3642.1415mil,3410.2916mil,9.8425mil,11.811mil,ROUNDEDRECTANGLE,TJEBQQPE,geometry_only_unconfirmed
2335,BOTTOM,,2,3618.5195mil,3410.2916mil,9.8425mil,11.811mil,ROUNDEDRECTANGLE,GCBLGJGU,geometry_only_unconfirmed
2336,BOTTOM,,1,5238.7455mil,4241.1712mil,19.685mil,23.622mil,RECTANGLE,JBNIRTFE,geometry_only_unconfirmed
2337,BOTTOM,,2,5278.1156mil,4241.1712mil,19.685mil,23.622mil,RECTANGLE,EQDJVTWJ,geometry_only_unconfirmed
2338,BOTTOM,,1,5968.4512mil,4242.7212mil,19.685mil,23.622mil,RECTANGLE,SBGHNJJT,geometry_only_unconfirmed
2339,BOTTOM,,2,5929.0811mil,4242.7212mil,19.685mil,23.622mil,RECTANGLE,FUBBYGPK,geometry_only_unconfirmed
