truth_azimuth_deg,truth_elevation_deg,rx_order,tx_order,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_deg,elevation_error_deg,score,identity_order
10.0,2.0,"3,1,2,0","0,1,2,3",20.0,7.0,10.0,5.0,0.9790266238303509,False
10.0,2.0,"3,1,2,0","0,1,3,2",40.0,-1.0,30.0,-3.0,0.9610448153891946,False
10.0,2.0,"3,1,2,0","0,2,1,3",-23.0,17.0,-33.0,15.0,0.9073383706556062,False
10.0,2.0,"3,1,2,0","0,2,3,1",-23.0,17.0,-33.0,15.0,0.6984468539367107,False
10.0,2.0,"3,1,2,0","0,3,1,2",35.0,-19.0,25.0,-21.0,0.9413292294348314,False
10.0,2.0,"3,1,2,0","0,3,2,1",20.0,-17.0,10.0,-19.0,0.8910717883070225,False
10.0,2.0,"3,1,2,0","1,0,2,3",-52.0,20.0,-62.0,18.0,0.8661597124780249,False
10.0,2.0,"3,1,2,0","1,0,3,2",20.0,-13.0,10.0,-15.0,0.891510848727904,False
10.0,2.0,"3,1,2,0","1,2,0,3",-3.0,-7.0,-13.0,-9.0,0.7652533883286302,False
10.0,2.0,"3,1,2,0","1,2,3,0",-21.0,-20.0,-31.0,-22.0,0.6745635436772229,False
10.0,2.0,"3,1,2,0","1,3,0,2",-11.0,-14.0,-21.0,-16.0,0.9258308380778257,False
10.0,2.0,"3,1,2,0","1,3,2,0",35.0,19.0,25.0,17.0,0.9601285232234541,False
10.0,2.0,"3,1,2,0","2,0,1,3",40.0,1.0,30.0,-1.0,0.6463855475767075,False
10.0,2.0,"3,1,2,0","2,0,3,1",37.0,1.0,27.0,-1.0,0.8861937410289693,False
10.0,2.0,"3,1,2,0","2,1,0,3",-1.0,-12.0,-11.0,-14.0,0.9550620513085162,False
10.0,2.0,"3,1,2,0","2,1,3,0",-39.0,4.0,-49.0,2.0,0.9819100703776602,False
10.0,2.0,"3,1,2,0","2,3,0,1",52.0,-16.0,42.0,-18.0,0.9644249210539373,False
10.0,2.0,"3,1,2,0","2,3,1,0",21.0,3.0,11.0,1.0,0.9229649693970916,False
10.0,2.0,"3,1,2,0","3,0,1,2",-39.0,4.0,-49.0,2.0,0.6602943412076031,False
10.0,2.0,"3,1,2,0","3,0,2,1",-30.0,17.0,-40.0,15.0,0.858184225278786,False
10.0,2.0,"3,1,2,0","3,1,0,2",-39.0,-4.0,-49.0,-6.0,0.9816787140998692,False
10.0,2.0,"3,1,2,0","3,1,2,0",40.0,-13.0,30.0,-15.0,0.9786462335316773,False
10.0,2.0,"3,1,2,0","3,2,0,1",-31.0,17.0,-41.0,15.0,0.7517736185565747,False
10.0,2.0,"3,1,2,0","3,2,1,0",26.0,3.0,16.0,1.0,0.9297799079239648,False
10.0,2.0,"3,2,0,1","0,1,2,3",3.0,1.0,-7.0,-1.0,0.6533169186240271,False
10.0,2.0,"3,2,0,1","0,1,3,2",51.0,-16.0,41.0,-18.0,0.6279903929981145,False
10.0,2.0,"3,2,0,1","0,2,1,3",-22.0,-11.0,-32.0,-13.0,0.6327700329343833,False
10.0,2.0,"3,2,0,1","0,2,3,1",-52.0,15.0,-62.0,13.0,0.4627347026253551,False
10.0,2.0,"3,2,0,1","0,3,1,2",-19.0,-10.0,-29.0,-12.0,0.6048745512965441,False
10.0,2.0,"3,2,0,1","0,3,2,1",3.0,0.0,-7.0,-2.0,0.6420153889302818,False
10.0,2.0,"3,2,0,1","1,0,2,3",-36.0,-3.0,-46.0,-5.0,0.5671039731064993,False
10.0,2.0,"3,2,0,1","1,0,3,2",36.0,20.0,26.0,18.0,0.6113073284278291,False
10.0,2.0,"3,2,0,1","1,2,0,3",30.0,16.0,20.0,14.0,0.515272363932427,False
10.0,2.0,"3,2,0,1","1,2,3,0",-2.0,-15.0,-12.0,-17.0,0.4682172004869272,False
10.0,2.0,"3,2,0,1","1,3,0,2",54.0,17.0,44.0,15.0,0.6483529067648696,False
10.0,2.0,"3,2,0,1","1,3,2,0",-35.0,-9.0,-45.0,-11.0,0.6328482786286213,False
10.0,2.0,"3,2,0,1","2,0,1,3",51.0,-16.0,41.0,-18.0,0.4213284351943453,False
10.0,2.0,"3,2,0,1","2,0,3,1",-1.0,8.0,-11.0,6.0,0.599606305306143,False
10.0,2.0,"3,2,0,1","2,1,0,3",17.0,-12.0,7.0,-14.0,0.6550339624521451,False
10.0,2.0,"3,2,0,1","2,1,3,0",13.0,14.0,3.0,12.0,0.6286276746029631,False
10.0,2.0,"3,2,0,1","2,3,0,1",-29.0,-2.0,-39.0,-4.0,0.6535133803766229,False
10.0,2.0,"3,2,0,1","2,3,1,0",58.0,-14.0,48.0,-16.0,0.6298798875666592,False
10.0,2.0,"3,2,0,1","3,0,1,2",13.0,14.0,3.0,12.0,0.4230095697934086,False
10.0,2.0,"3,2,0,1","3,0,2,1",47.0,5.0,37.0,3.0,0.5790467359157324,False
10.0,2.0,"3,2,0,1","3,1,0,2",-44.0,15.0,-54.0,13.0,0.6350974168240485,False
10.0,2.0,"3,2,0,1","3,1,2,0",28.0,-4.0,18.0,-6.0,0.6629257122886659,False
10.0,2.0,"3,2,0,1","3,2,0,1",-12.0,-1.0,-22.0,-3.0,0.5183568301828185,False
10.0,2.0,"3,2,0,1","3,2,1,0",56.0,-14.0,46.0,-16.0,0.6303600934976668,False
10.0,2.0,"3,2,1,0","0,1,2,3",-44.0,-8.0,-54.0,-10.0,0.9640654611635429,False
10.0,2.0,"3,2,1,0","0,1,3,2",-25.0,-7.0,-35.0,-9.0,0.9888674693901667,False
10.0,2.0,"3,2,1,0","0,2,1,3",-30.0,15.0,-40.0,13.0,0.9411615746585061,False
10.0,2.0,"3,2,1,0","0,2,3,1",-30.0,15.0,-40.0,13.0,0.6980850143694828,False
10.0,2.0,"3,2,1,0","0,3,1,2",23.0,-19.0,13.0,-21.0,0.9337036213870831,False
10.0,2.0,"3,2,1,0","0,3,2,1",28.0,-9.0,18.0,-11.0,0.9471241184898834,False
10.0,2.0,"3,2,1,0","1,0,2,3",36.0,-17.0,26.0,-19.0,0.8912162130078782,False
10.0,2.0,"3,2,1,0","1,0,3,2",47.0,17.0,37.0,15.0,0.9133393369990108,False
10.0,2.0,"3,2,1,0","1,2,0,3",-15.0,20.0,-25.0,18.0,0.7793764101514592,False
10.0,2.0,"3,2,1,0","1,2,3,0",30.0,-10.0,20.0,-12.0,0.6884011824406283,False
10.0,2.0,"3,2,1,0","1,3,0,2",-54.0,13.0,-64.0,11.0,0.9829030387726505,False
10.0,2.0,"3,2,1,0","1,3,2,0",23.0,19.0,13.0,17.0,0.9567718308343532,False
10.0,2.0,"3,2,1,0","2,0,1,3",-25.0,-7.0,-35.0,-9.0,0.6656521460419861,False
10.0,2.0,"3,2,1,0","2,0,3,1",52.0,2.0,42.0,0.0,0.9065666157224724,False
10.0,2.0,"3,2,1,0","2,1,0,3",-10.0,2.0,-20.0,0.0,0.9839965760338675,False
10.0,2.0,"3,2,1,0","2,1,3,0",-48.0,6.0,-58.0,4.0,0.9771759224433009,False
10.0,2.0,"3,2,1,0","2,3,0,1",-10.0,-2.0,-20.0,-4.0,0.9631527887760565,False
10.0,2.0,"3,2,1,0","2,3,1,0",4.0,-12.0,-6.0,-14.0,0.934311779149449,False
10.0,2.0,"3,2,1,0","3,0,1,2",-48.0,6.0,-58.0,4.0,0.6577457389318235,False
10.0,2.0,"3,2,1,0","3,0,2,1",33.0,19.0,23.0,17.0,0.8769766775221611,False
10.0,2.0,"3,2,1,0","3,1,0,2",4.0,12.0,-6.0,10.0,0.9862930719933015,False
10.0,2.0,"3,2,1,0","3,1,2,0",-52.0,7.0,-62.0,5.0,0.9767063646393476,False
10.0,2.0,"3,2,1,0","3,2,0,1",-19.0,-7.0,-29.0,-9.0,0.7621622221917799,False
10.0,2.0,"3,2,1,0","3,2,1,0",30.0,-10.0,20.0,-12.0,0.9343733817357671,False
30.0,5.0,"0,1,2,3","0,1,2,3",30.0,5.0,0.0,0.0,1.0,True
30.0,5.0,"0,1,2,3","0,1,3,2",28.0,12.0,-2.0,7.0,0.8981437691539206,False
30.0,5.0,"0,1,2,3","0,2,1,3",15.0,-13.0,-15.0,-18.0,0.7693055618498946,False
30.0,5.0,"0,1,2,3","0,2,3,1",-6.0,12.0,-36.0,7.0,0.9133245646386339,False
30.0,5.0,"0,1,2,3","0,3,1,2",32.0,8.0,2.0,3.0,0.8954868609773162,False
30.0,5.0,"0,1,2,3","0,3,2,1",11.0,12.0,-19.0,7.0,0.9249006275356321,False
30.0,5.0,"0,1,2,3","1,0,2,3",-14.0,20.0,-44.0,15.0,0.7336553385373165,False
30.0,5.0,"0,1,2,3","1,0,3,2",-21.0,6.0,-51.0,1.0,0.7406974030707415,False
30.0,5.0,"0,1,2,3","1,2,0,3",50.0,-15.0,20.0,-20.0,0.7721693287383026,False
30.0,5.0,"0,1,2,3","1,2,3,0",-50.0,4.0,-80.0,-1.0,0.9907730542396823,False
30.0,5.0,"0,1,2,3","1,3,0,2",46.0,-15.0,16.0,-20.0,0.9884531944017183,False
30.0,5.0,"0,1,2,3","1,3,2,0",-40.0,4.0,-70.0,-1.0,0.9170504865260457,False
30.0,5.0,"0,1,2,3","2,0,1,3",28.0,1.0,-2.0,-4.0,0.9624853248003392,False
30.0,5.0,"0,1,2,3","2,0,3,1",3.0,11.0,-27.0,6.0,0.7387477980942619,False
30.0,5.0,"0,1,2,3","2,1,0,3",-6.0,-20.0,-36.0,-25.0,0.9482031819006517,False
30.0,5.0,"0,1,2,3","2,1,3,0",41.0,8.0,11.0,3.0,0.9000897580508396,False
30.0,5.0,"0,1,2,3","2,3,0,1",-14.0,20.0,-44.0,15.0,0.9894256016411164,False
30.0,5.0,"0,1,2,3","2,3,1,0",38.0,-19.0,8.0,-24.0,0.8697961413308916,False
30.0,5.0,"0,1,2,3","3,0,1,2",30.0,-18.0,0.0,-23.0,0.9681957580302301,False
30.0,5.0,"0,1,2,3","3,0,2,1",-26.0,0.0,-56.0,-5.0,0.73812269277547,False
30.0,5.0,"0,1,2,3","3,1,0,2",17.0,-11.0,-13.0,-16.0,0.9472165804888738,False
30.0,5.0,"0,1,2,3","3,1,2,0",-43.0,16.0,-73.0,11.0,0.9940361523845529,False
30.0,5.0,"0,1,2,3","3,2,0,1",21.0,-12.0,-9.0,-17.0,0.8105183967889878,False
30.0,5.0,"0,1,2,3","3,2,1,0",-16.0,-18.0,-46.0,-23.0,0.7256508903757052,False
30.0,5.0,"0,1,3,2","0,1,2,3",16.0,13.0,-14.0,8.0,0.9035195590140775,False
30.0,5.0,"0,1,3,2","0,1,3,2",-27.0,14.0,-57.0,9.0,0.8190834035763425,False
30.0,5.0,"0,1,3,2","0,2,1,3",36.0,-8.0,6.0,-13.0,0.6986933542086822,False
30.0,5.0,"0,1,3,2","0,2,3,1",12.0,-17.0,-18.0,-22.0,0.8481514182587608,False
30.0,5.0,"0,1,3,2","0,3,1,2",11.0,-17.0,-19.0,-22.0,0.8194588494927293,False
30.0,5.0,"0,1,3,2","0,3,2,1",11.0,12.0,-19.0,7.0,0.8211451719427736,False
30.0,5.0,"0,1,3,2","1,0,2,3",-14.0,20.0,-44.0,15.0,0.6709720619786779,False
30.0,5.0,"0,1,3,2","1,0,3,2",-21.0,6.0,-51.0,1.0,0.6655050271350406,False
30.0,5.0,"0,1,3,2","1,2,0,3",4.0,-1.0,-26.0,-6.0,0.7188375533068585,False
30.0,5.0,"0,1,3,2","1,2,3,0",-50.0,4.0,-80.0,-1.0,0.8841424353808964,False
30.0,5.0,"0,1,3,2","1,3,0,2",59.0,-15.0,29.0,-20.0,0.8961877664202269,False
30.0,5.0,"0,1,3,2","1,3,2,0",-48.0,7.0,-78.0,2.0,0.8378868639454716,False
30.0,5.0,"0,1,3,2","2,0,1,3",60.0,3.0,30.0,-2.0,0.8826313557595593,False
30.0,5.0,"0,1,3,2","2,0,3,1",3.0,11.0,-27.0,6.0,0.6656141626231842,False
30.0,5.0,"0,1,3,2","2,1,0,3",-6.0,-20.0,-36.0,-25.0,0.860689510258951,False
30.0,5.0,"0,1,3,2","2,1,3,0",41.0,8.0,11.0,3.0,0.843725496597473,False
30.0,5.0,"0,1,3,2","2,3,0,1",-14.0,20.0,-44.0,15.0,0.9048893959269925,False
30.0,5.0,"0,1,3,2","2,3,1,0",9.0,-5.0,-21.0,-10.0,0.7947011103084519,False
30.0,5.0,"0,1,3,2","3,0,1,2",30.0,-18.0,0.0,-23.0,0.8865877518912401,False
30.0,5.0,"0,1,3,2","3,0,2,1",-54.0,9.0,-84.0,4.0,0.6660835082534735,False
30.0,5.0,"0,1,3,2","3,1,0,2",17.0,-11.0,-13.0,-16.0,0.8707678007142047,False
30.0,5.0,"0,1,3,2","3,1,2,0",-43.0,16.0,-73.0,11.0,0.8909436702352901,False
30.0,5.0,"0,1,3,2","3,2,0,1",21.0,-12.0,-9.0,-17.0,0.7383064048963595,False
30.0,5.0,"0,1,3,2","3,2,1,0",-16.0,-18.0,-46.0,-23.0,0.6535614231186758,False
30.0,5.0,"0,2,1,3","0,1,2,3",16.0,13.0,-14.0,8.0,0.903988349366493,False
30.0,5.0,"0,2,1,3","0,1,3,2",-27.0,14.0,-57.0,9.0,0.8174872899796978,False
30.0,5.0,"0,2,1,3","0,2,1,3",36.0,-8.0,6.0,-13.0,0.6987214362772338,False
30.0,5.0,"0,2,1,3","0,2,3,1",12.0,-17.0,-18.0,-22.0,0.846949578007854,False
30.0,5.0,"0,2,1,3","0,3,1,2",11.0,-17.0,-19.0,-22.0,0.8190071571856825,False
30.0,5.0,"0,2,1,3","0,3,2,1",11.0,12.0,-19.0,7.0,0.8216203545584947,False
30.0,5.0,"0,2,1,3","1,0,2,3",-14.0,20.0,-44.0,15.0,0.6708849612498562,False
30.0,5.0,"0,2,1,3","1,0,3,2",-21.0,6.0,-51.0,1.0,0.6655922652792189,False
30.0,5.0,"0,2,1,3","1,2,0,3",4.0,-1.0,-26.0,-6.0,0.717934069200869,False
30.0,5.0,"0,2,1,3","1,2,3,0",-50.0,4.0,-80.0,-1.0,0.8839041611526198,False
30.0,5.0,"0,2,1,3","1,3,0,2",59.0,-15.0,29.0,-20.0,0.8963186441328601,False
30.0,5.0,"0,2,1,3","1,3,2,0",-48.0,7.0,-78.0,2.0,0.8365962581145475,False
30.0,5.0,"0,2,1,3","2,0,1,3",60.0,3.0,30.0,-2.0,0.882623745374349,False
30.0,5.0,"0,2,1,3","2,0,3,1",3.0,11.0,-27.0,6.0,0.6659443620942693,False
30.0,5.0,"0,2,1,3","2,1,0,3",-6.0,-20.0,-36.0,-25.0,0.8608734678122986,False
30.0,5.0,"0,2,1,3","2,1,3,0",41.0,8.0,11.0,3.0,0.8434878044395406,False
30.0,5.0,"0,2,1,3","2,3,0,1",-14.0,20.0,-44.0,15.0,0.9047719297456613,False
30.0,5.0,"0,2,1,3","2,3,1,0",9.0,-5.0,-21.0,-10.0,0.7944041820011652,False
30.0,5.0,"0,2,1,3","3,0,1,2",30.0,-18.0,0.0,-23.0,0.8870269433863742,False
30.0,5.0,"0,2,1,3","3,0,2,1",-54.0,9.0,-84.0,4.0,0.6654879484510071,False
30.0,5.0,"0,2,1,3","3,1,0,2",17.0,-11.0,-13.0,-16.0,0.8709188554104893,False
30.0,5.0,"0,2,1,3","3,1,2,0",-43.0,16.0,-73.0,11.0,0.8908122564714653,False
30.0,5.0,"0,2,1,3","3,2,0,1",21.0,-12.0,-9.0,-17.0,0.73870989314631,False
30.0,5.0,"0,2,1,3","3,2,1,0",-16.0,-18.0,-46.0,-23.0,0.6536919364576647,False
30.0,5.0,"0,2,3,1","0,1,2,3",22.0,-10.0,-8.0,-15.0,0.7738453643885792,False
30.0,5.0,"0,2,3,1","0,1,3,2",-27.0,14.0,-57.0,9.0,0.7421354440429214,False
30.0,5.0,"0,2,3,1","0,2,1,3",-15.0,-11.0,-45.0,-16.0,0.6028646438452666,False
30.0,5.0,"0,2,3,1","0,2,3,1",12.0,-17.0,-18.0,-22.0,0.7760043887828431,False
30.0,5.0,"0,2,3,1","0,3,1,2",11.0,-17.0,-19.0,-22.0,0.709897755923554,False
30.0,5.0,"0,2,3,1","0,3,2,1",22.0,-8.0,-8.0,-13.0,0.7433106614382435,False
30.0,5.0,"0,2,3,1","1,0,2,3",-18.0,-6.0,-48.0,-11.0,0.566015786767605,False
30.0,5.0,"0,2,3,1","1,0,3,2",-13.0,7.0,-43.0,2.0,0.5674213462531813,False
30.0,5.0,"0,2,3,1","1,2,0,3",4.0,-1.0,-26.0,-6.0,0.6424448590552508,False
30.0,5.0,"0,2,3,1","1,2,3,0",-57.0,19.0,-87.0,14.0,0.7535720942015823,False
30.0,5.0,"0,2,3,1","1,3,0,2",-27.0,16.0,-57.0,11.0,0.7773167525719434,False
30.0,5.0,"0,2,3,1","1,3,2,0",-48.0,7.0,-78.0,2.0,0.7291530218528409,False
30.0,5.0,"0,2,3,1","2,0,1,3",60.0,3.0,30.0,-2.0,0.7690760729638698,False
30.0,5.0,"0,2,3,1","2,0,3,1",56.0,5.0,26.0,0.0,0.5739332066809583,False
30.0,5.0,"0,2,3,1","2,1,0,3",-14.0,2.0,-44.0,-3.0,0.7394108069919451,False
30.0,5.0,"0,2,3,1","2,1,3,0",-30.0,-1.0,-60.0,-6.0,0.7546083192825751,False
30.0,5.0,"0,2,3,1","2,3,0,1",-18.0,-6.0,-48.0,-11.0,0.7774803314855796,False
30.0,5.0,"0,2,3,1","2,3,1,0",-32.0,13.0,-62.0,8.0,0.7157007808621885,False
30.0,5.0,"0,2,3,1","3,0,1,2",11.0,19.0,-19.0,14.0,0.7563729351558467,False
30.0,5.0,"0,2,3,1","3,0,2,1",-27.0,16.0,-57.0,11.0,0.5744350392958772,False
30.0,5.0,"0,2,3,1","3,1,0,2",22.0,-8.0,-8.0,-13.0,0.7365753366305663,False
30.0,5.0,"0,2,3,1","3,1,2,0",4.0,1.0,-26.0,-4.0,0.7800140262128459,False
30.0,5.0,"0,2,3,1","3,2,0,1",-34.0,17.0,-64.0,12.0,0.6367978319127604,False
30.0,5.0,"0,2,3,1","3,2,1,0",51.0,-2.0,21.0,-7.0,0.5858853273728493,False
30.0,5.0,"0,3,1,2","0,1,2,3",22.0,-10.0,-8.0,-15.0,0.7776455902373409,False
30.0,5.0,"0,3,1,2","0,1,3,2",-27.0,14.0,-57.0,9.0,0.7451468945626897,False
30.0,5.0,"0,3,1,2","0,2,1,3",18.0,-11.0,-12.0,-16.0,0.6055655355849435,False
30.0,5.0,"0,3,1,2","0,2,3,1",12.0,-17.0,-18.0,-22.0,0.7794064890448298,False
30.0,5.0,"0,3,1,2","0,3,1,2",11.0,-17.0,-19.0,-22.0,0.7135398866549331,False
30.0,5.0,"0,3,1,2","0,3,2,1",22.0,-8.0,-8.0,-13.0,0.7468483382914134,False
30.0,5.0,"0,3,1,2","1,0,2,3",-50.0,-11.0,-80.0,-16.0,0.5680699377690557,False
30.0,5.0,"0,3,1,2","1,0,3,2",-13.0,7.0,-43.0,2.0,0.5701314691322621,False
30.0,5.0,"0,3,1,2","1,2,0,3",4.0,-1.0,-26.0,-6.0,0.645581933083072,False
30.0,5.0,"0,3,1,2","1,2,3,0",-57.0,19.0,-87.0,14.0,0.7556719325516851,False
30.0,5.0,"0,3,1,2","1,3,0,2",-27.0,16.0,-57.0,11.0,0.7805665307937864,False
30.0,5.0,"0,3,1,2","1,3,2,0",-48.0,7.0,-78.0,2.0,0.7322699800589065,False
30.0,5.0,"0,3,1,2","2,0,1,3",60.0,3.0,30.0,-2.0,0.7735708132469188,False
30.0,5.0,"0,3,1,2","2,0,3,1",56.0,5.0,26.0,0.0,0.5770952913510315,False
30.0,5.0,"0,3,1,2","2,1,0,3",-14.0,2.0,-44.0,-3.0,0.740810475956859,False
30.0,5.0,"0,3,1,2","2,1,3,0",-30.0,-1.0,-60.0,-6.0,0.7578151924821213,False
30.0,5.0,"0,3,1,2","2,3,0,1",-18.0,-6.0,-48.0,-11.0,0.7801604307753321,False
30.0,5.0,"0,3,1,2","2,3,1,0",-32.0,13.0,-62.0,8.0,0.7180722336002369,False
30.0,5.0,"0,3,1,2","3,0,1,2",11.0,19.0,-19.0,14.0,0.7602961595511223,False
30.0,5.0,"0,3,1,2","3,0,2,1",-27.0,16.0,-57.0,11.0,0.576836616869512,False
30.0,5.0,"0,3,1,2","3,1,0,2",22.0,-8.0,-8.0,-13.0,0.7400809577042169,False
30.0,5.0,"0,3,1,2","3,1,2,0",4.0,1.0,-26.0,-4.0,0.7838228538631602,False
30.0,5.0,"0,3,1,2","3,2,0,1",-34.0,17.0,-64.0,12.0,0.6394972660117143,False
30.0,5.0,"0,3,1,2","3,2,1,0",51.0,-2.0,21.0,-7.0,0.5881581723550194,False
30.0,5.0,"0,3,2,1","0,1,2,3",24.0,7.0,-6.0,2.0,0.7589165427585586,False
30.0,5.0,"0,3,2,1","0,1,3,2",31.0,-3.0,1.0,-8.0,0.7216645083467546,False
30.0,5.0,"0,3,2,1","0,2,1,3",-15.0,-11.0,-45.0,-16.0,0.5890528542812122,False
30.0,5.0,"0,3,2,1","0,2,3,1",-40.0,15.0,-70.0,10.0,0.7531293385581163,False
30.0,5.0,"0,3,2,1","0,3,1,2",4.0,2.0,-26.0,-3.0,0.6862692083545943,False
30.0,5.0,"0,3,2,1","0,3,2,1",-31.0,-3.0,-61.0,-8.0,0.7139226304774183,False
30.0,5.0,"0,3,2,1","1,0,2,3",-24.0,-7.0,-54.0,-12.0,0.5475331746320812,False
30.0,5.0,"0,3,2,1","1,0,3,2",-48.0,11.0,-78.0,6.0,0.560608059266651,False
30.0,5.0,"0,3,2,1","1,2,0,3",6.0,0.0,-24.0,-5.0,0.6128048861402745,False
30.0,5.0,"0,3,2,1","1,2,3,0",40.0,15.0,10.0,10.0,0.7376466022860263,False
30.0,5.0,"0,3,2,1","1,3,0,2",-6.0,0.0,-36.0,-5.0,0.7413372064177167,False
30.0,5.0,"0,3,2,1","1,3,2,0",-16.0,5.0,-46.0,0.0,0.7101203139901805,False
30.0,5.0,"0,3,2,1","2,0,1,3",-26.0,-11.0,-56.0,-16.0,0.729896796470547,False
30.0,5.0,"0,3,2,1","2,0,3,1",56.0,5.0,26.0,0.0,0.5460248011644646,False
30.0,5.0,"0,3,2,1","2,1,0,3",-14.0,2.0,-44.0,-3.0,0.7253895317196832,False
30.0,5.0,"0,3,2,1","2,1,3,0",-40.0,17.0,-70.0,12.0,0.7274591523822214,False
30.0,5.0,"0,3,2,1","2,3,0,1",-18.0,-6.0,-48.0,-11.0,0.7500884919637203,False
30.0,5.0,"0,3,2,1","2,3,1,0",-31.0,3.0,-61.0,-2.0,0.690982076481497,False
30.0,5.0,"0,3,2,1","3,0,1,2",-40.0,-15.0,-70.0,-20.0,0.7444343152927027,False
30.0,5.0,"0,3,2,1","3,0,2,1",-6.0,0.0,-36.0,-5.0,0.5481473388857093,False
30.0,5.0,"0,3,2,1","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.713244619035599,False
30.0,5.0,"0,3,2,1","3,1,2,0",6.0,0.0,-24.0,-5.0,0.7578787661706905,False
30.0,5.0,"0,3,2,1","3,2,0,1",24.0,7.0,-6.0,2.0,0.6144713604376711,False
30.0,5.0,"0,3,2,1","3,2,1,0",48.0,-11.0,18.0,-16.0,0.5852198632891933,False
30.0,5.0,"1,0,2,3","0,1,2,3",16.0,13.0,-14.0,8.0,0.9035195590072957,False
30.0,5.0,"1,0,2,3","0,1,3,2",-27.0,14.0,-57.0,9.0,0.8190834035784937,False
30.0,5.0,"1,0,2,3","0,2,1,3",36.0,-8.0,6.0,-13.0,0.6986933542016622,False
30.0,5.0,"1,0,2,3","0,2,3,1",12.0,-17.0,-18.0,-22.0,0.8481514182553082,False
30.0,5.0,"1,0,2,3","0,3,1,2",11.0,-17.0,-19.0,-22.0,0.8194588494883956,False
30.0,5.0,"1,0,2,3","0,3,2,1",11.0,12.0,-19.0,7.0,0.8211451719362575,False
30.0,5.0,"1,0,2,3","1,0,2,3",-14.0,20.0,-44.0,15.0,0.670972061977516,False
30.0,5.0,"1,0,2,3","1,0,3,2",-21.0,6.0,-51.0,1.0,0.6655050271341021,False
30.0,5.0,"1,0,2,3","1,2,0,3",4.0,-1.0,-26.0,-6.0,0.7188375533044654,False
30.0,5.0,"1,0,2,3","1,2,3,0",-50.0,4.0,-80.0,-1.0,0.8841424353827287,False
30.0,5.0,"1,0,2,3","1,3,0,2",59.0,-15.0,29.0,-20.0,0.8961877664085678,False
30.0,5.0,"1,0,2,3","1,3,2,0",-48.0,7.0,-78.0,2.0,0.8378868639494856,False
30.0,5.0,"1,0,2,3","2,0,1,3",60.0,3.0,30.0,-2.0,0.8826313557485813,False
30.0,5.0,"1,0,2,3","2,0,3,1",3.0,11.0,-27.0,6.0,0.6656141626194197,False
30.0,5.0,"1,0,2,3","2,1,0,3",-6.0,-20.0,-36.0,-25.0,0.8606895102558312,False
30.0,5.0,"1,0,2,3","2,1,3,0",41.0,8.0,11.0,3.0,0.8437254965892408,False
30.0,5.0,"1,0,2,3","2,3,0,1",-14.0,20.0,-44.0,15.0,0.9048893959253811,False
30.0,5.0,"1,0,2,3","2,3,1,0",9.0,-5.0,-21.0,-10.0,0.7947011103042236,False
30.0,5.0,"1,0,2,3","3,0,1,2",30.0,-18.0,0.0,-23.0,0.886587751882974,False
30.0,5.0,"1,0,2,3","3,0,2,1",-54.0,9.0,-84.0,4.0,0.6660835082564488,False
30.0,5.0,"1,0,2,3","3,1,0,2",17.0,-11.0,-13.0,-16.0,0.8707678007079348,False
30.0,5.0,"1,0,2,3","3,1,2,0",-43.0,16.0,-73.0,11.0,0.8909436702368991,False
30.0,5.0,"1,0,2,3","3,2,0,1",21.0,-12.0,-9.0,-17.0,0.738306404890224,False
30.0,5.0,"1,0,2,3","3,2,1,0",-16.0,-18.0,-46.0,-23.0,0.6535614231171839,False
30.0,5.0,"1,0,3,2","0,1,2,3",16.0,13.0,-14.0,8.0,0.8176488371537883,False
30.0,5.0,"1,0,3,2","0,1,3,2",-27.0,14.0,-57.0,9.0,0.7810878434145101,False
30.0,5.0,"1,0,3,2","0,2,1,3",36.0,-8.0,6.0,-13.0,0.6470083077627743,False
30.0,5.0,"1,0,3,2","0,2,3,1",12.0,-17.0,-18.0,-22.0,0.8125972724324371,False
30.0,5.0,"1,0,3,2","0,3,1,2",11.0,-17.0,-19.0,-22.0,0.7629448752784126,False
30.0,5.0,"1,0,3,2","0,3,2,1",22.0,-8.0,-8.0,-13.0,0.7807275920293895,False
30.0,5.0,"1,0,3,2","1,0,2,3",-14.0,20.0,-44.0,15.0,0.6110703343437862,False
30.0,5.0,"1,0,3,2","1,0,3,2",-13.0,7.0,-43.0,2.0,0.6052235162001018,False
30.0,5.0,"1,0,3,2","1,2,0,3",4.0,-1.0,-26.0,-6.0,0.680463874320723,False
30.0,5.0,"1,0,3,2","1,2,3,0",60.0,-3.0,30.0,-8.0,0.7937409963832583,False
30.0,5.0,"1,0,3,2","1,3,0,2",59.0,-15.0,29.0,-20.0,0.832614076220247,False
30.0,5.0,"1,0,3,2","1,3,2,0",-48.0,7.0,-78.0,2.0,0.7823690649185917,False
30.0,5.0,"1,0,3,2","2,0,1,3",60.0,3.0,30.0,-2.0,0.8240397396877134,False
30.0,5.0,"1,0,3,2","2,0,3,1",56.0,5.0,26.0,0.0,0.6060143494493703,False
30.0,5.0,"1,0,3,2","2,1,0,3",-6.0,-20.0,-36.0,-25.0,0.7774028317465521,False
30.0,5.0,"1,0,3,2","2,1,3,0",-30.0,-1.0,-60.0,-6.0,0.7980837045286939,False
30.0,5.0,"1,0,3,2","2,3,0,1",-14.0,20.0,-44.0,15.0,0.824104455381643,False
