case_id,frame,time_s,facet_index,x_m,y_m,z_m,azimuth_deg,elevation_deg,normal_x,normal_y,normal_z,incidence_cos,slant_range_m,vertical_velocity_mps,radial_velocity_mps,doppler_hz,scatter_proxy
ss2_normal,9,4.5,37,5.0,4.0,-0.02994441333926096,51.34019174590991,-9.137772786586835,-0.004019555690301324,-0.04722633143905162,0.998876126850002,0.19085708083084232,6.485428705534335,-0.1466113131918989,-0.023283195269030093,-11.960314463383312,0.000866042440124528
ss2_normal,9,4.5,38,-4.0,4.0,-0.028087007045317768,-45.0,-10.300611407392411,-0.010595239595084521,0.005118713904085912,0.9999307674363714,0.16786797315828378,5.749518492365722,-0.28739622868512515,-0.051390099706145546,-26.39851385035982,0.0008524575140972131
ss2_normal,9,4.5,39,5.0,3.0,-0.09957619131280263,59.03624346792648,-10.679186906145553,0.026041728395755602,-0.019704868991743688,0.9994666310188548,0.17322946971761624,5.933722929199001,-0.204994749805047,-0.037987507829284915,-19.513753763978535,0.0008522932032360907
ss2_normal,9,4.5,40,-1.0,5.0,0.15245418706836147,-11.309932474020213,-9.437275518020964,0.07368563883988673,0.034076264132995276,0.996699169685365,0.14471961796453658,5.168978032940163,0.5355313412785085,0.08780988100583761,45.106944201041216,0.000783872523573335
ss2_normal,9,4.5,41,3.0,6.0,0.08457327416046875,26.56505117707799,-7.7707978313747885,-0.020491552497300967,-0.048528405080023186,0.9986115812349863,0.1871093440233223,6.770377101046979,0.31294156109039906,0.04231301512050117,21.735718009814576,0.0007637746404546271
ss2_normal,9,4.5,42,-6.0,2.0,0.03754966207887312,-71.56505117707799,-8.652701225173208,0.005087510901136037,-0.0679480546400432,0.9976758888053098,0.17610910656879974,6.397367478343298,0.09430133932923865,0.014187141228182886,7.287774227929925,0.0007578112202550645
ss2_normal,9,4.5,43,-5.0,3.0,0.12383227197994358,-59.03624346792648,-8.545419638140478,0.03249803175353072,0.0361428341882515,0.9988180882768329,0.15758632412348625,5.896411611109237,0.4023037251976054,0.05977967009906237,30.708141414470155,0.0007142684462611162
ss2_normal,9,4.5,44,0.0,6.0,0.019005287710542208,0.0,-9.285649947335283,0.008085759423338943,0.00021707165764329184,0.9999672861521237,0.16113714664851334,6.079666983111812,0.10346184439066802,0.016694256865202612,8.575651216820145,0.0007024764277865846
ss2_normal,9,4.5,45,6.0,3.0,-0.11040333436732029,63.43494882292201,-9.398897441664447,-0.009663147770027162,-0.010089515302791804,0.9999024078659524,0.17626958649683666,6.79948494850706,-0.3555276703302933,-0.05806014920016603,-29.824842947935565,0.0006720517834519256
ss2_normal,9,4.5,46,5.0,5.0,-0.005017256186418452,45.0,-8.089319968521469,-0.03515171294432186,-0.01903023771108355,0.9992007841919158,0.17853543683455228,7.142132712658907,-0.06957585606033753,-0.009790483986757175,-5.029261056195766,0.0006248748266987867
ss2_normal,9,4.5,47,0.0,7.0,0.023798772307549735,0.0,-7.939112465209928,-0.06306239121318517,-0.032461127141301775,0.9974815336833016,0.16992282480624865,7.0677414240299035,-0.08996329469589176,-0.012425791134745914,-6.382988576553419,0.000578019025943825
ss2_normal,10,5.0,0,0.0,2.0,0.022054231402870782,0.0,-26.057379390407345,0.04020547343487205,-0.04165606509997164,0.9983227394716924,0.4759561775598517,2.226292417073065,0.15688497611935592,0.06891502543681823,35.40087028230045,0.04570561130024996
ss2_normal,10,5.0,1,1.0,2.0,-0.003975951147724496,26.56505117707799,-24.179684262019446,0.036928370652589484,-0.0099746714011532,0.9992681328709446,0.40237275800984845,2.45111560528731,0.11163677154926227,0.04572637604585531,23.489122968736318,0.026948186839612143
ss2_normal,10,5.0,2,-1.0,2.0,0.0765700924216098,-26.56505117707799,-22.439176873383015,0.035768878217494575,0.05334815340955608,0.9979351491348787,0.3515962406070575,2.4192401274388273,0.2990208699097291,0.11413700158697165,58.630888721001895,0.021121778829386224
ss2_normal,10,5.0,3,2.0,2.0,-0.051856602812351375,45.0,-20.399537024246122,-0.008617470425185306,-0.05326656737827074,0.9985431447880493,0.3890709579437286,3.017681612244728,-0.10195177551702111,-0.03553676697067154,-18.254835862093028,0.016623053222802015
ss2_normal,10,5.0,4,0.0,3.0,0.06378028196044482,0.0,-17.331745754100915,0.00855242443953296,0.002533457497991321,0.9999602180233531,0.29547355143636583,3.1426911016589054,0.22937093214051557,0.06833047934673236,35.10059555733315,0.008839624820010836
ss2_normal,10,5.0,5,-2.0,2.0,0.09374000827625384,-45.0,-17.766045472379442,0.009489559794524958,0.06149338430494256,0.9980623787828248,0.2695211714831602,2.97006854678459,0.26622295288372894,0.08123287637191957,41.72841119730776,0.00823479564381293
ss2_normal,10,5.0,6,1.0,3.0,0.006006025734191568,18.43494882292201,-17.449419144902894,0.031130636785451547,0.006041028479100424,0.9994970682439478,0.28485428106225147,3.314818851894736,0.10433129381178136,0.03128517183284062,16.0708394547319,0.007384581730557396
ss2_normal,10,5.0,7,3.0,2.0,0.013284135149326692,56.309932474020215,-15.30515453381615,-0.03141498279396046,0.021604818881838146,0.9992729009920855,0.2774205340708926,3.738128970213309,0.13034861318189386,0.03440679698660023,17.674383042472787,0.005507679307587926
ss2_normal,10,5.0,8,2.0,3.0,0.0014876794615779065,33.690067525979785,-15.479405156919954,0.007170209258902065,-0.015133605030416105,0.9998597712169277,0.2751566797772422,3.7412600623676275,0.09881465849252437,0.026372840248945734,13.547430196985285,0.005409091460230718
ss2_normal,10,5.0,9,-1.0,3.0,0.02311155510502745,-18.43494882292201,-17.16692556849971,-0.015798515846237534,0.05732519280666075,0.9982305491051329,0.23790032824591376,3.30972975237697,0.011404643202207819,0.0033661552440605058,1.7291559335535982,0.005166602080682288
ss2_normal,10,5.0,10,0.0,4.0,0.01698711482697485,0.0,-13.80700621799149,-0.011102299887661926,-0.03480643158715938,0.999332402785666,0.2722935874526877,4.119018612778558,-0.024650420511089143,-0.00588287727376598,-3.021967617877702,0.004370059184049997
ss2_normal,10,5.0,11,1.0,4.0,-0.016064087613625537,14.036243467926479,-13.843662437052174,0.019264699061780407,-0.043013874531029894,0.9988887215140073,0.27498832719579136,4.246455725677369,-0.02347021712994662,-0.0056157996915013,-2.8847728800809267,0.004193487158541216
ss2_normal,10,5.0,12,-1.0,4.0,-0.038283521020796095,-14.036243467926479,-14.134385679105842,-0.02324125413033004,-0.005043476589793978,0.9997171637269902,0.24340654354335678,4.251826980254881,-0.24003508181851918,-0.05861585409670337,-30.110302277491982,0.003277278369895077
ss2_normal,10,5.0,13,-2.0,3.0,0.03212724176767539,-33.690067525979785,-15.026213078405622,0.0056721201777793365,0.061506608271864535,0.9980905591135407,0.2123779084356119,3.7331993887452954,0.051035265365164804,0.013231450536774636,6.796846712745835,0.00323635613910543
ss2_normal,10,5.0,14,-3.0,2.0,0.09558605774854224,-56.309932474020215,-14.081493907498354,-0.003074135111830302,0.060994492537297995,0.9981333686303808,0.2075496319473469,3.717252288847076,0.23075136557012976,0.0561422082760802,28.83961835529682,0.0031174526085510725
ss2_normal,10,5.0,15,2.0,4.0,-0.021585147822224073,26.56505117707799,-12.867484644861673,0.024780347249759995,-0.013274388478926922,0.9996047844026619,0.22337989519305532,4.587334325537104,0.03895659411431625,0.008675512864928259,4.456512982721373,0.00237119559891786
ss2_normal,10,5.0,16,3.0,3.0,-0.0083364040050812,45.0,-13.369284801686993,0.006438915368497409,0.03943274311503775,0.9992014807531565,0.19948460452183656,4.360818994597448,0.08162008330870285,0.018872716661721897,9.694701412085465,0.0020925827781560964
ss2_normal,10,5.0,17,-1.0,5.0,0.03320136204800655,-11.309932474020213,-10.73611183753642,-0.09924334326145455,-0.0687148340918767,0.9926877809230932,0.23200218153172772,5.189865085562999,-0.23850565004070984,-0.044430237357162235,-22.82331116216067,0.0019983520522649355
ss2_normal,10,5.0,18,-3.0,3.0,0.03447749805677135,-45.0,-12.820778854527685,0.012049271148375342,0.0650639960399661,0.9978083440641816,0.18486331784939766,4.3511186724518,0.02002900679296346,0.004444479272104759,2.283078808820911,0.0018050931984382166
ss2_normal,10,5.0,19,4.0,2.0,0.011019079621889421,63.43494882292201,-12.469861427347189,0.02404813909072835,0.022407407956751824,0.9994596515492422,0.18502295944700864,4.580183758417552,0.20152577274728553,0.04351466114110236,22.352989999934433,0.0016318695610471386
ss2_normal,10,5.0,20,-2.0,4.0,-0.02950854409256517,-26.56505117707799,-12.963925442200708,0.0017257821465023852,0.049258231907795554,0.9987845855164669,0.1818820530164419,4.589105342260035,-0.09171715790878893,-0.020575600398068786,-10.56945355610845,0.0015708099424412369
ss2_normal,10,5.0,21,3.0,4.0,-0.06564437701683822,36.86989764584402,-12.031370034740153,0.033099431577929855,-0.01552259999181948,0.9993315148231401,0.20102974733368667,5.112298694155849,-0.05460222078920521,-0.011381680343358007,-5.846640654572882,0.0015462802652727323
ss2_normal,10,5.0,22,1.0,5.0,0.09212948194027251,11.309932474020213,-10.095608723181758,0.05258355925727124,-0.038872889245714956,0.9978596433254164,0.2022910813032846,5.179211221562801,0.25784600937441504,0.045198154718190435,23.21778163812689,0.001525549224980045
ss2_normal,10,5.0,23,-4.0,2.0,0.08758024003596633,-63.43494882292201,-11.531409877163336,-0.013765815055788935,0.03128323664925379,0.9994157600521401,0.1740164195023696,4.564264433440817,0.14069668941851077,0.028125986445135788,14.448001598995901,0.0014535797424522663
ss2_normal,10,5.0,24,0.0,5.0,0.1334396495345083,0.0,-9.832381201375997,-0.029443764443032386,-0.02258838119830203,0.9993111776470147,0.1929053487744173,5.074537106081586,0.21841343941741792,0.037297673196852205,19.159393503872735,0.0014450925908628819
ss2_normal,10,5.0,25,-2.0,5.0,-0.06650910609370925,-21.80140948635181,-11.202229450207545,-0.08859150425323822,-0.03085215476951836,0.9955901214456813,0.18924034846651622,5.489757888411911,-0.47720274435741644,-0.09270738029893713,-47.622734278513164,0.0011882863142746356
ss2_normal,10,5.0,26,2.0,5.0,0.02804695305861127,21.80140948635181,-10.231007092302017,0.0346694275401157,-0.02360128608536892,0.9991201179483661,0.18635469973338986,5.472174405614157,0.11540651361855314,0.020498197651258245,10.529692639211657,0.001159740540038885
ss2_normal,10,5.0,27,4.0,3.0,-0.011400442689009825,53.13010235415598,-11.43549207364092,-0.0034756795087452367,0.049363135139694314,0.9987748497740283,0.1717170536967802,5.101267573404822,0.09378328072355673,0.018593898531247603,9.551475687264057,0.0011331062859164102
ss2_normal,10,5.0,28,4.0,4.0,-0.08782829353906406,45.0,-10.885250708001301,0.014393566779811571,-0.012820386354687602,0.9998142142063554,0.18771518157801917,5.760500880672106,-0.12728105914544036,-0.02403609342975645,-12.347069745772234,0.001061886992614779
ss2_normal,10,5.0,29,3.0,5.0,0.022729563117083747,30.96375653207352,-9.51437279255407,0.006896403646004865,-0.0355471046471695,0.9993442064513882,0.19174934502644836,5.912280229049138,0.11601786204613751,0.01917717400656524,9.85109771177448,0.0010518595574020638
ss2_normal,10,5.0,30,4.0,5.0,0.014245094596863473,38.65980825409009,-8.751921481377797,0.03312724076374727,-0.0834470324670943,0.9959614343396117,0.1954910466573686,6.478557920828242,0.12326414931718097,0.018755445476394194,9.634460528572424,0.0009105358546082521
ss2_normal,10,5.0,31,-3.0,6.0,-0.039555830762923065,-26.56505117707799,-8.808933217459014,-0.04078039827811823,-0.07238204782773701,0.9965429234451173,0.1985648954453862,6.788274915269209,-0.17435845158592805,-0.02670123812770746,-13.716124478578275,0.0008556301870424729
ss2_normal,10,5.0,32,-5.0,5.0,-0.11394178605007263,-45.0,-8.952524298883427,0.07730536229038479,0.004439726188463713,0.9969975776262067,0.20604488397462975,7.158272578123051,-0.13918920957725903,-0.021660068825717256,-11.126532740061318,0.0008285280338805401
ss2_normal,10,5.0,33,-3.0,5.0,-0.14476646295330192,-30.96375653207352,-11.107372398185456,-0.03997422860853001,0.0023621409614198673,0.9991979190016517,0.17032481849989697,5.942263058356017,-0.5469273556344735,-0.10536458723779496,-54.124598540168826,0.0008215842823977574
ss2_normal,10,5.0,34,-4.0,6.0,-0.04937465738082031,-33.690067525979785,-8.279682182572515,0.001155385290478039,-0.07807559677392623,0.9969467720361133,0.20848553519804108,7.287056138905005,-0.05296176923350531,-0.007626775118003,-3.9177882459353333,0.0008185545503227273
ss2_normal,10,5.0,35,5.0,2.0,-0.034838145832105254,68.19859051364818,-10.877621723160434,0.04890530650981312,-0.03340289316931496,0.9982447183547231,0.15597170592958154,5.483693097545597,0.06907407327960226,0.01303509963927922,6.695983474170654,0.0008089941155794121
ss2_normal,10,5.0,36,-6.0,5.0,0.008554589297276925,-50.19442890773481,-7.234522767053855,0.09050813765342926,-0.046081637748836266,0.9948290102730684,0.2235224449565039,7.8729260127606615,0.24069248167129892,0.03031064383900912,15.57023543003008,0.0008060647663992956
ss2_normal,10,5.0,37,-2.0,6.0,0.03246907923844662,-18.43494882292201,-8.6976804113941,-0.06959049626720294,-0.052695291956816354,0.9961828993888975,0.17830644893008174,6.398133796868404,-0.08518867223879531,-0.01288229929327173,-6.617491662061246,0.0007766537906498306
ss2_normal,10,5.0,38,5.0,5.0,-0.04379357647759909,45.0,-8.397058979190597,0.030989833941863637,-0.10700461462288298,0.993775448802024,0.19829761500709164,7.147692287045931,-0.07755264058236128,-0.011325186483678364,-5.817620396862913,0.000769667744758595
ss2_normal,10,5.0,39,-4.0,5.0,-0.14652173992399234,-38.65980825409009,-10.151609368399825,0.015409596991723054,0.010874806122135901,0.9998221256365347,0.17733883963050667,6.504960576369263,-0.35373326542947825,-0.062346708206426266,-32.02679989964806,0.0007432217100148631
ss2_normal,10,5.0,40,7.0,2.0,-0.12612756061690764,74.05460409907715,-8.793136328666344,-0.028434116534085917,-0.06965011402876072,0.9971661660088084,0.19836246456242893,7.366692832118154,-0.4047787139075332,-0.061877490492741695,-31.785768059189206,0.0007250598687530242
ss2_normal,10,5.0,41,6.0,5.0,-0.048122785348694144,50.19442890773481,-7.643335129500833,-0.004871044361897181,-0.11653414379263147,0.9931747410487959,0.20974754808098153,7.88026404209701,-0.14219092745377487,-0.01891225346486048,-9.715011021353027,0.0007084549618083996
ss2_normal,10,5.0,42,-3.0,4.0,-0.03482775654159162,-36.86989764584402,-11.693160225875744,0.0009399165524342618,0.0892641685591185,0.9960075425258202,0.13248415473376773,5.105964011399699,-0.05651269344485226,-0.011453450052349231,-5.883507943558012,0.0006732438263474922
ss2_normal,10,5.0,43,-5.0,6.0,-0.037237983265170825,-39.80557109226519,-7.564882758918567,0.05416352130820738,-0.048843839575310015,0.9973367496964286,0.2028673653725917,7.8788236833887835,0.07672740933178641,0.010101074286540328,5.188807785575482,0.0006629818126880604
ss2_normal,10,5.0,44,-7.0,4.0,-0.007205368611490849,-60.25511870305778,-7.1209799020702995,0.04316363437789206,-0.0909352171343394,0.9949209450765534,0.20529116439800982,8.124928470734977,0.0498707952978603,0.006182224611804588,3.17573896478045,0.0006384125612053233
ss2_normal,10,5.0,45,5.0,3.0,-0.0013765180817790564,59.03624346792648,-9.74461436929326,0.008788738687105413,0.029784984463675793,0.9995176900749623,0.14664453253573653,5.916312612680772,0.19639934646204713,0.0332419374345041,17.076007845779866,0.0006143693250727641
ss2_normal,10,5.0,46,-4.0,3.0,0.056278715785816696,-53.13010235415598,-10.688509198365876,-0.03257405959268439,0.05747487330283724,0.9978153985484864,0.1255706382909232,5.088281621753937,0.031391372748906105,0.00582214366382341,2.9907694483388414,0.0006090233209903222
ss2_normal,10,5.0,47,3.0,6.0,0.005496485996507617,26.56505117707799,-8.432781926472268,-0.027031379762055253,-0.006083210924585642,0.9996160758276181,0.16393298524412636,6.781521749531243,-0.15815357632792226,-0.023193066868982638,-11.914016522134544,0.0005843571699745774
ss2_normal,11,5.5,0,0.0,2.0,0.12196862535958115,0.0,-23.702227887193214,-0.013460631970893927,0.10726143024084227,0.9941397270855004,0.30141404574486425,2.184247947201266,0.19982878791342074,0.08032785177578664,41.263510283074375,0.019042462116169064
ss2_normal,11,5.5,1,1.0,2.0,0.11326524087976582,26.56505117707799,-21.631288647030345,0.00915271183750025,0.045596762317983715,0.9989179961999568,0.3265175688265784,2.4054726215511204,0.23448238405498062,0.08643776631673158,44.402104381080406,0.01842520259606339
ss2_normal,11,5.5,2,-1.0,2.0,0.08618528098246608,-26.56505117707799,-22.22837965376814,-0.03954264232983355,0.055437700300527984,0.997678826488246,0.31515145727173655,2.415586334762865,0.019230377121712577,0.00727483899589294,3.737002634560983,0.017021330763598255
ss2_normal,11,5.5,3,-2.0,2.0,0.042699342941268904,-45.0,-18.698744001668803,-0.034303253802307254,0.02242441955670041,0.99915986317812,0.28232760958516107,2.986038269681934,-0.10208133066996987,-0.03272648107560957,-16.811223735467934,0.008939556287941096
ss2_normal,11,5.5,4,0.0,3.0,0.014074908492135918,0.0,-18.192679416711826,-0.018476788704641808,0.046826282420931946,0.9987321500551583,0.2673321718611548,3.1578550134648027,-0.09941074693661779,-0.03103738118198518,-15.943552195785118,0.007166681113234402
ss2_normal,11,5.5,5,1.0,3.0,0.0676190892522638,18.43494882292201,-16.427874915846942,-0.005536207879043432,0.008198727998068252,0.9999510644334221,0.27701306053414837,3.2968673256178778,0.12322612703614447,0.03484935158327731,17.901718340842002,0.007059883757152334
ss2_normal,11,5.5,6,-1.0,3.0,0.030618600775706068,-18.43494882292201,-17.042675457708768,0.0030889016831188772,0.0328036294289663,0.999457042890128,0.26410501254991486,3.307521775765361,0.015014091341357234,0.004400388526300283,2.260429890635353,0.00637599346959125
ss2_normal,11,5.5,7,2.0,2.0,0.10364337369264028,45.0,-17.583925276236602,0.048655050153409006,0.07816211089033004,0.9957526653319775,0.21533599220699712,2.9670617117824007,0.3109999530099833,0.0939538492087219,48.26303128060405,0.005267203442091561
ss2_normal,11,5.5,8,3.0,2.0,0.01554006906275093,56.309932474020215,-15.271797973670267,0.03258527820553611,-0.0069369552750541165,0.9994448850715979,0.24080890975671,3.737534127686458,0.004511867826848474,0.0011884180685640187,0.6104769405468462,0.004151210623312147
ss2_normal,11,5.5,9,2.0,3.0,0.02514786611167759,33.690067525979785,-15.129617137690408,0.02256139298003039,0.013204840990721424,0.9996582494638906,0.2382270701535618,3.735014950833077,0.047320373300199364,0.012350785069227684,6.3444588077698185,0.00406815536024488
ss2_normal,11,5.5,10,-2.0,3.0,0.02025606796285555,-33.690067525979785,-15.20203229571697,-0.01429797937239986,0.023427239904840042,0.9996232951548837,0.23566052660255105,3.736294711658009,-0.023742347609639676,-0.006225799300649559,-3.198122790333945,0.003978244190099896
ss2_normal,11,5.5,11,-3.0,2.0,0.017521086059351917,-56.309932474020215,-15.2424976259371,-0.024425580157688257,0.015502728794510097,0.9995814406209651,0.2348896116792938,3.737012819932251,-0.15612994337838065,-0.041047324318996374,-21.085546939027537,0.003950739953767456
ss2_normal,11,5.5,12,3.0,3.0,0.022480877284063873,45.0,-12.974718076561034,0.005709477583318806,-0.04371426692889979,0.9990277597407364,0.25049014503706013,4.3537964623160015,0.06163456257829014,0.013838259106044939,7.108557421851222,0.0033101299529031437
ss2_normal,11,5.5,13,4.0,2.0,0.038436620039182384,63.43494882292201,-12.134543267539053,-0.02894523482762469,0.024700919425633176,0.9992757567159839,0.22456696270417956,4.574341934495242,0.05483508083458592,0.011526773997831303,5.921173626275884,0.00241009676531965
ss2_normal,11,5.5,14,2.0,4.0,0.07722466310269,26.56505117707799,-11.658722858747081,-0.0030932490253232185,-0.007566617679378906,0.9999665884955165,0.21005800001768082,4.566345839113146,0.19761962184982812,0.039935326748140244,20.51432634510638,0.0021161227280292348
ss2_normal,11,5.5,15,1.0,4.0,0.09686698242556097,14.036243467926479,-12.355048879967676,-0.024492590721854966,0.033545626542742825,0.9991370296108469,0.18779678670639174,4.220858828180956,0.22586214007837302,0.0483275002620051,24.82529110304965,0.0019795873059370753
ss2_normal,11,5.5,16,-3.0,3.0,0.0020118657352136337,-45.0,-13.236933536974957,-0.04830799628501872,0.013845817813601733,0.9987365172176289,0.18590737846627758,4.358437829788708,-0.06493126464311542,-0.014867857289082248,-7.637450380818674,0.0018194140440780835
ss2_normal,11,5.5,17,0.0,4.0,0.02819717238623728,0.0,-13.655481281344882,-0.038053817344574054,0.06503228821071992,0.9971573138053913,0.17221806157445893,4.116357702600456,0.02242011511852486,0.005293012133965978,2.71896055714237,0.0017503753124696838
ss2_normal,11,5.5,18,0.0,5.0,-0.1163604547356403,0.0,-12.586117264037272,-0.07072499650081948,0.01813143202097584,0.9973310513780407,0.19962946266056292,5.123110448243095,-0.4996002085402972,-0.10886626818348892,-55.92337249610627,0.0015183847661561973
ss2_normal,11,5.5,19,4.0,3.0,0.013717798172823707,53.13010235415598,-11.15870458612233,0.010984141712767148,-0.023195139823795688,0.9996706128117343,0.19849633254878482,5.096346984030921,0.05023648172366706,0.009722129980890726,4.9941483753309495,0.001517004942447585
ss2_normal,11,5.5,20,-1.0,6.0,-0.10138652949364166,-9.462322208025617,-10.263169258382659,-0.06196069293460208,-0.0744247140460349,0.9952998716317761,0.23954648209571064,6.181670671214218,-0.40308998957998415,-0.07181843037424762,-36.89231660935958,0.0015016470459604295
ss2_normal,11,5.5,21,0.0,6.0,-0.008162734378769429,0.0,-9.53814709447245,-0.049033609787579695,-0.06321019346716066,0.9967949521105348,0.22750948455595088,6.084109803331139,-0.140715503632396,-0.023317154275198863,-11.977758821339744,0.0013983147094534544
ss2_normal,11,5.5,22,-4.0,4.0,-0.01638170377755248,-45.0,-10.185802683522079,-0.003392484153923604,-0.056045690935073424,0.9984224414439389,0.21320653620660696,5.747436973797431,0.02247894394459552,0.003975195804614898,2.042013191374862,0.0013761082361675922
ss2_normal,11,5.5,23,-4.0,2.0,-0.006172273047348235,-63.43494882292201,-12.679672351984422,-0.025294427241301782,0.07011429201021598,0.9972182198528267,0.1662258374348844,4.583926552972819,-0.18750502616662912,-0.04115736938750171,-21.14207584793632,0.0013149879050041355
ss2_normal,11,5.5,24,-4.0,3.0,-0.07648215168210053,-53.13010235415598,-12.150112981151285,-0.028942814335666894,0.005102510361099215,0.9995680456508932,0.18475426031756106,5.114568781714654,-0.2655217349358344,-0.05588533867487992,-28.70766734209007,0.0013048809069324176
ss2_normal,11,5.5,25,-3.0,4.0,-0.010205581735222517,-36.86989764584402,-11.422337585330363,-0.006103090622069558,0.020241156025426612,0.9997764989674508,0.17853369991754772,5.101030809294235,0.04924434961273821,0.00975232628610446,5.0096598763004465,0.0012249673620019555
ss2_normal,11,5.5,26,-5.0,4.0,-0.017001270640246174,-51.34019174590991,-9.024841565110112,0.019898788527261287,-0.08703515804612105,0.9960064856611297,0.2252795805624686,6.483385811787223,0.022661040192567844,0.0035546714847620947,1.8259945974136635,0.0012073687340822337
ss2_normal,11,5.5,27,-1.0,4.0,0.020542380845191326,-14.036243467926479,-13.363112787508696,-0.016123380519414574,0.08566133302203804,0.9961938428968099,0.14558362021655408,4.237845823967692,0.11765180373197484,0.02719187067185468,13.968156875599655,0.001180143242849953
ss2_normal,11,5.5,28,3.0,4.0,0.10305368718332115,36.86989764584402,-10.170075620278958,-0.003808655656236712,0.006387908938492412,0.9999723439983156,0.17378506315369371,5.079814237555881,0.33739612840031874,0.059574267714343675,30.602628529130396,0.001170386301822691
ss2_normal,11,5.5,29,-5.0,3.0,-0.05589877769040742,-59.03624346792648,-10.264185390311644,0.020426422726651596,-0.00810185189417357,0.9997585314717136,0.19948100978528135,5.925784524324867,-0.05017104457406106,-0.008939836476291315,-4.592293036767664,0.0011332126269782959
ss2_normal,11,5.5,30,-2.0,6.0,-0.13266931716978023,-18.43494882292201,-10.153504152201142,0.010821829181897393,-0.03641592321594598,0.9992781237220636,0.2135334478792048,6.425180136156329,-0.3302767928164537,-0.05822317529921088,-29.908587613896795,0.0011044885273165058
ss2_normal,11,5.5,31,-2.0,4.0,-0.0041727938294336625,-26.56505117707799,-12.655287463097418,-0.015335975897452349,0.06857707546183058,0.9975279407437043,0.1520043584796693,4.5834880822215744,0.050671500526263014,0.011101358035237794,5.702642250682038,0.0010998155828210825
ss2_normal,11,5.5,32,-6.0,3.0,-0.03561943916974518,-63.43494882292201,-8.776097473456337,0.04521771864575682,-0.04497233460876537,0.9979643515879265,0.2121101816475877,6.787673211254815,0.06315981781997415,0.00963651800448019,4.95017046989871,0.0009765200871402408
ss2_normal,11,5.5,33,-3.0,5.0,-0.038479496176836256,-30.96375653207352,-10.098369194970036,0.07624340036655523,0.034638725527330994,0.996487382054779,0.18409969902816162,5.922705434510457,0.21257393355293133,0.03727243805340842,19.146430495676103,0.0009661974565266202
ss2_normal,11,5.5,34,-1.0,5.0,-0.14135863765601392,-11.309932474020213,-12.61704423007414,-0.00043794768544474285,0.06085147193867718,0.9981467359886127,0.15971605455946122,5.225198516779242,-0.34911999940804095,-0.07625951925524993,-39.17365381256019,0.0009343112041686597
ss2_normal,11,5.5,35,1.0,5.0,0.0004698883947828462,11.309932474020213,-11.090718788209633,-0.07798533497708197,0.04972145464732402,0.9957138466830049,0.1587017306496758,5.196062013102378,-0.18331918709097933,-0.03526383000633638,-18.11463122589896,0.0009328561400659487
ss2_normal,11,5.5,36,5.0,2.0,0.07347249588905602,68.19859051364818,-9.762266010158744,-0.025321709290562988,0.07275033218149833,0.9970286857488534,0.16559929350010733,5.464288903038899,0.21662128344232257,0.03673041097323835,18.86799730591857,0.0009184375965314694
ss2_normal,11,5.5,37,-4.0,5.0,0.035786340308161635,-38.65980825409009,-8.56353623258568,0.07843132010809717,0.004535529675637367,0.9969092019821376,0.1933930701187814,6.47531528047371,0.36461616046430795,0.054293554404096535,27.88998573883692,0.0008919899844386541
ss2_normal,11,5.5,38,-2.0,5.0,-0.11723797638582328,-21.80140948635181,-11.720646934335488,0.05126622844695125,0.06403175634526947,0.9966301761436712,0.1628860189763269,5.499838242701206,-0.10145774058422807,-0.020610140839947423,-10.587196591022657,0.0008771377148002388
ss2_normal,11,5.5,39,-1.0,7.0,0.008193705647350395,-8.13010235415598,-7.984366013030056,-0.02733909100377031,-0.06646401884632262,0.9974142109985616,0.19987305768375002,7.140285689348678,-0.014470072197780081,-0.002009934799514258,-1.032480807523169,0.0007835691617970234
ss2_normal,11,5.5,40,5.0,3.0,0.0005053554031665542,59.03624346792648,-9.726651585004086,0.001415966727138272,0.004366079304768344,0.9999894661393848,0.16553532357218756,5.915994383413303,0.0037637469698912213,0.0006358770303384558,0.3266428492744877,0.0007829352706096654
ss2_normal,11,5.5,41,-5.0,2.0,-0.03320888805811824,-68.19859051364818,-10.860903524181222,-0.03016870448558199,0.022673725853447516,0.9992876219715645,0.15251195125443193,5.483385870642544,-0.20249444242780576,-0.038155085677795915,-19.599836612235826,0.0007735887364956998
ss2_normal,11,5.5,42,-2.0,7.0,-0.044353516391231036,-15.945395900922854,-8.163556181883113,-0.021359422577615847,-0.06897991905835554,0.9973893652099233,0.20147395874636054,7.354636243023766,-0.16727764425038627,-0.023753315624853773,-12.201809980915135,0.0007504390840538208
ss2_normal,11,5.5,43,2.0,5.0,0.04028160711149067,21.80140948635181,-10.104892522667827,-0.004615089524944128,0.03135352258438293,0.9994977026337916,0.14839062760074068,5.470014569783933,0.024469308105758793,0.004293159506388703,2.205347554086435,0.0007359291016419008
ss2_normal,11,5.5,44,-3.0,6.0,-0.07972723579953224,-26.56505117707799,-9.143689491659448,0.053517311677946974,-0.001918513856414251,0.9985650788282895,0.18400663300909292,6.794542729553425,-0.08034281007321835,-0.012767352225103227,-6.558444651285714,0.0007334094285043602
ss2_normal,11,5.5,45,-7.0,3.0,0.03472112987203796,-66.80140948635182,-7.223569193104198,0.06800179284306987,-0.03839074329809497,0.9969462909300318,0.20236761062585465,7.676702631801985,0.29900924351412606,0.03759782273465261,19.31357693173356,0.0006949164175513818
