case_id,frame,time_s,model,facet_count,dominant_azimuth_deg,dominant_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_to_dominant_deg,elevation_error_to_dominant_deg,score
ss3_upper,12,6.0,ideal_half_lambda,32,71.56505117707799,-9.705649082712744,60.0,-5.0,-11.56505117707799,4.705649082712744,0.5523781395893345
ss3_upper,12,6.0,provisional_pcb_endpoint,32,71.56505117707799,-9.705649082712744,60.0,-7.0,-11.56505117707799,2.7056490827127444,0.2509767988952528
ss3_upper,13,6.5,ideal_half_lambda,32,-11.309932474020213,-5.943043282135054,-15.0,-2.0,-3.690067525979787,3.9430432821350543,0.5422208533428968
ss3_upper,13,6.5,provisional_pcb_endpoint,32,-11.309932474020213,-5.943043282135054,-13.0,-2.0,-1.6900675259797868,3.9430432821350543,0.5841884649517184
ss3_upper,14,7.0,ideal_half_lambda,32,-60.94539590092286,-1.9417316074388382,24.0,-1.0,84.94539590092286,0.9417316074388382,0.48086686809601603
ss3_upper,14,7.0,provisional_pcb_endpoint,32,-60.94539590092286,-1.9417316074388382,-54.0,-6.0,6.945395900922861,-4.058268392561162,0.42348338942667446
ss3_upper,15,7.5,ideal_half_lambda,32,71.56505117707799,-10.968670360026454,60.0,-5.0,-11.56505117707799,5.968670360026454,0.5237770171147367
ss3_upper,15,7.5,provisional_pcb_endpoint,32,71.56505117707799,-10.968670360026454,31.0,-3.0,-40.56505117707799,7.968670360026454,0.33748618679556863
ss3_upper,16,8.0,ideal_half_lambda,32,81.86989764584403,-3.816669719119987,60.0,-3.0,-21.869897645844034,0.8166697191199872,0.437680037988237
ss3_upper,16,8.0,provisional_pcb_endpoint,32,81.86989764584403,-3.816669719119987,30.0,-3.0,-51.869897645844034,0.8166697191199872,0.6224222622833685
ss3_upper,17,8.5,ideal_half_lambda,32,-60.94539590092286,-4.629982448723085,60.0,-1.0,120.94539590092286,3.6299824487230854,0.41569316402407996
ss3_upper,17,8.5,provisional_pcb_endpoint,32,-60.94539590092286,-4.629982448723085,-51.0,-7.0,9.945395900922861,-2.3700175512769146,0.4804751810996877
ss3_upper,18,9.0,ideal_half_lambda,32,81.86989764584403,-4.234625900130482,60.0,-2.0,-21.869897645844034,2.2346259001304816,0.612768862243102
ss3_upper,18,9.0,provisional_pcb_endpoint,32,81.86989764584403,-4.234625900130482,60.0,-4.0,-21.869897645844034,0.23462590013048157,0.3642144170719787
ss3_upper,19,9.5,ideal_half_lambda,32,81.86989764584403,-3.4269566770489788,-10.0,-2.0,-91.86989764584403,1.4269566770489788,0.5117119515843163
ss3_upper,19,9.5,provisional_pcb_endpoint,32,81.86989764584403,-3.4269566770489788,-5.0,0.0,-86.86989764584403,3.4269566770489788,0.302185329237888
ss3_upper,20,10.0,ideal_half_lambda,32,30.96375653207352,-4.194962664405977,-56.0,-2.0,-86.96375653207352,2.1949626644059768,0.3681885795719559
ss3_upper,20,10.0,provisional_pcb_endpoint,32,30.96375653207352,-4.194962664405977,30.0,0.0,-0.9637565320735213,4.194962664405977,0.4792601431127675
ss3_upper,21,10.5,ideal_half_lambda,32,37.874983651098205,-3.234111282551323,-60.0,-1.0,-97.8749836510982,2.234111282551323,0.3966558888003334
ss3_upper,21,10.5,provisional_pcb_endpoint,32,37.874983651098205,-3.234111282551323,-29.0,-3.0,-66.8749836510982,0.23411128255132319,0.3189205527727122
ss3_upper,22,11.0,ideal_half_lambda,32,71.56505117707799,-7.974035541211306,60.0,-5.0,-11.56505117707799,2.9740355412113058,0.6221130802610961
ss3_upper,22,11.0,provisional_pcb_endpoint,32,71.56505117707799,-7.974035541211306,60.0,-5.0,-11.56505117707799,2.9740355412113058,0.36492407835071805
ss3_upper,23,11.5,ideal_half_lambda,32,-45.0,-2.346619603896041,-51.0,-2.0,-6.0,0.3466196038960412,0.4112511984866118
ss3_upper,23,11.5,provisional_pcb_endpoint,32,-45.0,-2.346619603896041,-47.0,0.0,-2.0,2.346619603896041,0.34791400928644145
ss3_upper,24,12.0,ideal_half_lambda,32,-45.0,-18.563716603518078,-50.0,-15.0,-5.0,3.5637166035180776,0.702644488376568
ss3_upper,24,12.0,provisional_pcb_endpoint,32,-45.0,-18.563716603518078,-44.0,-18.0,1.0,0.5637166035180776,0.9033336171368833
ss3_upper,25,12.5,ideal_half_lambda,32,30.96375653207352,-6.043037359961078,-10.0,-4.0,-40.96375653207352,2.043037359961078,0.4473311647352619
ss3_upper,25,12.5,provisional_pcb_endpoint,32,30.96375653207352,-6.043037359961078,32.0,-12.0,1.0362434679264787,-5.956962640038922,0.42019594760576995
ss3_upper,26,13.0,ideal_half_lambda,32,-6.34019174590991,-3.5950700252717396,-10.0,-2.0,-3.6598082540900903,1.5950700252717396,0.400877493845148
ss3_upper,26,13.0,provisional_pcb_endpoint,32,-6.34019174590991,-3.5950700252717396,-60.0,-4.0,-53.65980825409009,-0.4049299747282604,0.4598658984362218
ss3_upper,27,13.5,ideal_half_lambda,32,-78.69006752597979,-2.6481491353139437,-60.0,-1.0,18.690067525979785,1.6481491353139437,0.6146322830585059
ss3_upper,27,13.5,provisional_pcb_endpoint,32,-78.69006752597979,-2.6481491353139437,-49.0,-3.0,29.690067525979785,-0.3518508646860563,0.617730139321219
ss3_upper,28,14.0,ideal_half_lambda,32,-45.0,-23.914490032400277,-54.0,-20.0,-9.0,3.914490032400277,0.4129657836846657
ss3_upper,28,14.0,provisional_pcb_endpoint,32,-45.0,-23.914490032400277,-43.0,-20.0,2.0,3.914490032400277,0.6844192613407984
ss3_upper,29,14.5,ideal_half_lambda,32,71.56505117707799,-10.527029365881056,60.0,-4.0,-11.56505117707799,6.527029365881056,0.565042439597774
ss3_upper,29,14.5,provisional_pcb_endpoint,32,71.56505117707799,-10.527029365881056,60.0,-10.0,-11.56505117707799,0.5270293658810559,0.4426142106439111
ss3_upper,30,15.0,ideal_half_lambda,32,-11.309932474020213,-7.926934486893295,-23.0,-4.0,-11.690067525979787,3.9269344868932947,0.40123655310388606
ss3_upper,30,15.0,provisional_pcb_endpoint,32,-11.309932474020213,-7.926934486893295,-12.0,-4.0,-0.6900675259797868,3.9269344868932947,0.5145859864536944
ss3_upper,31,15.5,ideal_half_lambda,32,18.43494882292201,-2.395500034873145,60.0,-2.0,41.56505117707799,0.395500034873145,0.4563817186583802
ss3_upper,31,15.5,provisional_pcb_endpoint,32,18.43494882292201,-2.395500034873145,40.0,-9.0,21.56505117707799,-6.604499965126855,0.20121841758956588
ss3_upper,32,16.0,ideal_half_lambda,32,18.43494882292201,-3.463392659265632,21.0,-3.0,2.56505117707799,0.4633926592656321,0.43216704070716483
ss3_upper,32,16.0,provisional_pcb_endpoint,32,18.43494882292201,-3.463392659265632,19.0,-3.0,0.56505117707799,0.4633926592656321,0.5052382071980642
ss3_upper,33,16.5,ideal_half_lambda,32,18.43494882292201,-3.1101399393345166,-60.0,-2.0,-78.43494882292201,1.1101399393345166,0.5368549263650026
ss3_upper,33,16.5,provisional_pcb_endpoint,32,18.43494882292201,-3.1101399393345166,60.0,-3.0,41.56505117707799,0.1101399393345166,0.18878334542483544
ss3_upper,34,17.0,ideal_half_lambda,32,-45.0,-13.190573012735761,-60.0,-9.0,-15.0,4.190573012735761,0.6406493302591623
ss3_upper,34,17.0,provisional_pcb_endpoint,32,-45.0,-13.190573012735761,-46.0,-14.0,-1.0,-0.8094269872642386,0.7694130892833481
ss3_upper,35,17.5,ideal_half_lambda,32,-29.054604099077146,-3.4545025484217744,-26.0,0.0,3.054604099077146,3.4545025484217744,0.4115636583572789
ss3_upper,35,17.5,provisional_pcb_endpoint,32,-29.054604099077146,-3.4545025484217744,-26.0,3.0,3.054604099077146,6.454502548421774,0.42145635639757884
ss3_upper,36,18.0,ideal_half_lambda,32,-78.69006752597979,-3.387593610000789,-16.0,-3.0,62.690067525979785,0.38759361000078885,0.513910035477075
ss3_upper,36,18.0,provisional_pcb_endpoint,32,-78.69006752597979,-3.387593610000789,-6.0,-10.0,72.69006752597979,-6.612406389999212,0.487521447922954
ss3_upper,37,18.5,ideal_half_lambda,32,71.56505117707799,-10.07131133393308,60.0,-4.0,-11.56505117707799,6.07131133393308,0.4855662009099813
ss3_upper,37,18.5,provisional_pcb_endpoint,32,71.56505117707799,-10.07131133393308,-11.0,-6.0,-82.56505117707799,4.07131133393308,0.2730934988053326
ss3_upper,38,19.0,ideal_half_lambda,32,-45.0,-25.71222393145223,-51.0,-20.0,-6.0,5.712223931452229,0.5720713761254
ss3_upper,38,19.0,provisional_pcb_endpoint,32,-45.0,-25.71222393145223,-43.0,-20.0,2.0,5.712223931452229,0.8711066117752478
ss3_upper,39,19.5,ideal_half_lambda,32,-45.0,-3.361722817920959,-60.0,-2.0,-15.0,1.3617228179209588,0.4319154791190091
ss3_upper,39,19.5,provisional_pcb_endpoint,32,-45.0,-3.361722817920959,-43.0,-4.0,2.0,-0.6382771820790412,0.40865650495948075
ss3_upper,40,20.0,ideal_half_lambda,32,71.56505117707799,-12.626245323660523,60.0,-8.0,-11.56505117707799,4.626245323660523,0.6465923207482002
ss3_upper,40,20.0,provisional_pcb_endpoint,32,71.56505117707799,-12.626245323660523,60.0,-8.0,-11.56505117707799,4.626245323660523,0.5116255179541578
