case_id,source_h5,sea_state,model,frame,time_s,facet_count,dominant_azimuth_deg,dominant_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_to_dominant_deg,elevation_error_to_dominant_deg,score,peak_to_second_db,angle_jump_deg
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,28,14.0,32,-78.69006752597979,-5.600409184816617,22.0,12.0,100.69006752597979,17.600409184816616,0.5113962251632826,0.07766289703341688,42.720018726587654
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,29,14.5,32,-45.0,-19.47122063449069,-19.0,8.0,26.0,27.47122063449069,0.6851713511240886,0.018335211488148203,41.19465984809196
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,30,15.0,32,71.56505117707799,-8.984876931685683,30.0,19.0,-41.56505117707799,27.984876931685683,0.3929973777288247,0.002604705767520563,50.21951811795888
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,31,15.5,32,-29.054604099077146,-2.780344598212757,34.0,11.0,63.054604099077146,13.780344598212757,0.4250889643950657,0.03479600708156959,8.94427190999916
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,32,16.0,32,71.56505117707799,-8.984876931685683,54.0,3.0,-17.56505117707799,11.984876931685683,0.43404958221472373,0.058539795087415795,21.540659228538015
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,33,16.5,32,71.56505117707799,-8.984876931685683,-29.0,9.0,-100.56505117707799,17.984876931685683,0.537760896888246,0.12982513680758637,83.21658488546619
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,34,17.0,32,-11.309932474020213,-5.600409184816617,-8.0,-19.0,3.309932474020213,-13.399590815183384,0.37460267798304103,0.12155947718288694,35.0
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,35,17.5,32,30.96375653207352,-4.901083564402995,19.0,-14.0,-11.963756532073521,-9.098916435597005,0.3084041825980439,0.07438805858188338,27.459060435491963
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,36,18.0,32,-78.69006752597979,-5.600409184816617,38.0,-18.0,116.69006752597979,-12.399590815183384,0.28503274018056984,0.006674964394571142,19.4164878389476
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,37,18.5,32,71.56505117707799,-8.984876931685683,-57.0,-3.0,-128.56505117707798,5.984876931685683,0.5434512329301087,0.023664537844748625,96.17692030835673
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,38,19.0,32,-45.0,-4.044691235386268,-44.0,-3.0,1.0,1.044691235386268,0.23280662521226694,0.01859781396892958,13.0
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,39,19.5,32,81.86989764584403,-4.044691235386268,-13.0,6.0,-94.86989764584403,10.044691235386267,0.24636706079816523,0.06914251930911758,32.28002478313795
ss0_flat,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss0_flat_seed101.h5,0,pcb_centroid_candidate,40,20.0,32,-78.69006752597979,-5.600409184816617,-57.0,-9.0,21.690067525979785,-3.399590815183383,0.4912342615888876,0.049198943711976396,46.486557196677836
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,0,0.0,32,-11.309932474020213,-5.578178826025667,-45.0,-15.0,-33.690067525979785,-9.421821173974333,0.35336612233591624,0.07511368901471302,0.0
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,1,0.5,32,-83.6598082540901,-3.127370042186796,54.0,-6.0,137.65980825409008,-2.872629957813204,0.29671945548356043,0.0181448956333331,99.40824915468535
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,2,1.0,32,-11.309932474020213,-5.52844653484019,-46.0,4.0,-34.690067525979785,9.528446534840189,0.3388306911607472,0.030462796700727504,100.4987562112089
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,3,1.5,32,71.56505117707799,-8.809672032711923,14.0,-16.0,-57.56505117707799,-7.190327967288077,0.4923836457329276,0.14049440603607766,63.245553203367585
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,4,2.0,32,-45.0,-3.9758639293288516,49.0,-3.0,94.0,0.9758639293288516,0.5574838540466701,0.007055151621539455,37.33630940518894
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,5,2.5,32,-45.0,-19.5168391772745,47.0,13.0,92.0,32.5168391772745,0.8125716931429393,0.02147813867611055,16.1245154965971
