model,azimuth_deg,elevation_deg,power_linear
pcb_candidate,12.0,-14.0,0.09402490499460768
pcb_candidate,12.0,-13.0,0.09234025033400703
pcb_candidate,12.0,-12.0,0.09023583063457137
pcb_candidate,12.0,-11.0,0.08773030389334746
pcb_candidate,12.0,-10.0,0.08484666863422348
pcb_candidate,12.0,-9.0,0.08161203036465621
pcb_candidate,12.0,-8.0,0.07805733636497358
pcb_candidate,12.0,-7.0,0.07421707946485617
pcb_candidate,12.0,-6.0,0.07012897148037527
pcb_candidate,12.0,-5.0,0.06583358701810602
pcb_candidate,12.0,-4.0,0.061373978412345986
pcb_candidate,12.0,-3.0,0.05679526265964107
pcb_candidate,12.0,-2.0,0.052144181363650115
pcb_candidate,12.0,-1.0,0.047468634914051504
pcb_candidate,12.0,0.0,0.04281719240541558
pcb_candidate,12.0,1.0,0.038238579163448784
pcb_candidate,12.0,2.0,0.033781144191784136
pcb_candidate,12.0,3.0,0.02949231038443324
pcb_candidate,12.0,4.0,0.025418010965279125
pcb_candidate,12.0,5.0,0.02160211631063815
pcb_candidate,12.0,6.0,0.01808585607355458
pcb_candidate,12.0,7.0,0.014907242344084273
pcb_candidate,12.0,8.0,0.012100500428643692
pcb_candidate,12.0,9.0,0.0096955146892376
pcb_candidate,12.0,10.0,0.007717297721428781
pcb_candidate,12.0,11.0,0.006185491935872626
pcb_candidate,12.0,12.0,0.005113913306586235
pcb_candidate,12.0,13.0,0.0045101476221057245
pcb_candidate,12.0,14.0,0.00437520998440622
pcb_candidate,12.0,15.0,0.004703278506118255
pcb_candidate,12.0,16.0,0.005481513121880598
pcb_candidate,12.0,17.0,0.0066899701203540635
pcb_candidate,12.0,18.0,0.00830162238982363
pcb_candidate,12.0,19.0,0.010282494428993318
pcb_candidate,12.0,20.0,0.012591919889855587
pcb_candidate,13.0,-20.0,0.11354845390136702
pcb_candidate,13.0,-19.0,0.11409562421449203
pcb_candidate,13.0,-18.0,0.11418340027748372
pcb_candidate,13.0,-17.0,0.11380848061237459
pcb_candidate,13.0,-16.0,0.11297173413509498
pcb_candidate,13.0,-15.0,0.11167809661720067
pcb_candidate,13.0,-14.0,0.10993645098918174
pcb_candidate,13.0,-13.0,0.1077594929497681
pcb_candidate,13.0,-12.0,0.1051635832403324
pcb_candidate,13.0,-11.0,0.10216858777691598
pcb_candidate,13.0,-10.0,0.09879770660805509
pcb_candidate,13.0,-9.0,0.09507729239067937
pcb_candidate,13.0,-8.0,0.09103665875774332
pcb_candidate,13.0,-7.0,0.08670787860130272
pcb_candidate,13.0,-6.0,0.08212557192708615
pcb_candidate,13.0,-5.0,0.07732668256686683
pcb_candidate,13.0,-4.0,0.07235024268038268
pcb_candidate,13.0,-3.0,0.06723712365765182
pcb_candidate,13.0,-2.0,0.062029771764526655
pcb_candidate,13.0,-1.0,0.056771926678651365
pcb_candidate,13.0,0.0,0.051508320958673144
pcb_candidate,13.0,1.0,0.046284358494626504
pcb_candidate,13.0,2.0,0.04114577011817443
pcb_candidate,13.0,3.0,0.03613824482173245
pcb_candidate,13.0,4.0,0.03130703545618266
pcb_candidate,13.0,5.0,0.026696538354788555
pcb_candidate,13.0,6.0,0.022349847068397124
pcb_candidate,13.0,7.0,0.018308281291192822
pcb_candidate,13.0,8.0,0.014610893098533289
pcb_candidate,13.0,9.0,0.011293953793901017
pcb_candidate,13.0,10.0,0.008390425949366375
pcb_candidate,13.0,11.0,0.005929426595112605
pcb_candidate,13.0,12.0,0.003935688933854282
pcb_candidate,13.0,13.0,0.0024290313844019737
pcb_candidate,13.0,14.0,0.001423844148463557
pcb_candidate,13.0,15.0,0.0009286047944101146
pcb_candidate,13.0,16.0,0.00094543550578557
pcb_candidate,13.0,17.0,0.0014697155930909246
pcb_candidate,13.0,18.0,0.002489763556476302
pcb_candidate,13.0,19.0,0.003986603357387625
pcb_candidate,13.0,20.0,0.005933829555368326
pcb_candidate,14.0,-20.0,0.12080861149348877
pcb_candidate,14.0,-19.0,0.1208269001832628
pcb_candidate,14.0,-18.0,0.12041775986287338
pcb_candidate,14.0,-17.0,0.1195849903607871
pcb_candidate,14.0,-16.0,0.11833534845280322
pcb_candidate,14.0,-15.0,0.11667838349331956
pcb_candidate,14.0,-14.0,0.11462627356357366
pcb_candidate,14.0,-13.0,0.1121936644704033
pcb_candidate,14.0,-12.0,0.10939751372560551
pcb_candidate,14.0,-11.0,0.10625694135082808
pcb_candidate,14.0,-10.0,0.10279308898837605
pcb_candidate,14.0,-9.0,0.0990289883593466
pcb_candidate,14.0,-8.0,0.09498943960474923
pcb_candidate,14.0,-7.0,0.09070089948291477
pcb_candidate,14.0,-6.0,0.0861913787901427
pcb_candidate,14.0,-5.0,0.0814903477360792
pcb_candidate,14.0,-4.0,0.07662864735774713
pcb_candidate,14.0,-3.0,0.07163840441534361
pcb_candidate,14.0,-2.0,0.0665529465994062
pcb_candidate,14.0,-1.0,0.061406714314597474
pcb_candidate,14.0,0.0,0.056235164813011794
pcb_candidate,14.0,1.0,0.05107466405301085
pcb_candidate,14.0,2.0,0.045962361381600356
pcb_candidate,14.0,3.0,0.04093604200227864
pcb_candidate,14.0,4.0,0.03603395221789151
pcb_candidate,14.0,5.0,0.03129459264921445
pcb_candidate,14.0,6.0,0.026756475041861783
pcb_candidate,14.0,7.0,0.022457838900203104
pcb_candidate,14.0,8.0,0.018436325036139768
pcb_candidate,14.0,9.0,0.014728604196253086
pcb_candidate,14.0,10.0,0.011369960229867372
pcb_candidate,14.0,11.0,0.008393828772519409
pcb_candidate,14.0,12.0,0.005831294125578521
pcb_candidate,14.0,13.0,0.0037105488859384282
pcb_candidate,14.0,14.0,0.0020563228832448225
pcb_candidate,14.0,15.0,0.000889290070150908
pcb_candidate,14.0,16.0,0.00022546412859136502
pcb_candidate,14.0,17.0,7.55956384546855e-05
pcb_candidate,14.0,18.0,0.0004445856331367428
pcb_candidate,14.0,19.0,0.0013309321619416165
pcb_candidate,14.0,20.0,0.002726228010534769
pcb_candidate,15.0,-20.0,0.11603028347054953
pcb_candidate,15.0,-19.0,0.11545956753245053
pcb_candidate,15.0,-18.0,0.11453813475174907
pcb_candidate,15.0,-17.0,0.1132758614901161
pcb_candidate,15.0,-16.0,0.11168428234405284
pcb_candidate,15.0,-15.0,0.109776388077383
pcb_candidate,15.0,-14.0,0.1075664356839389
pcb_candidate,15.0,-13.0,0.105069773365642
pcb_candidate,15.0,-12.0,0.1023026830282403
pcb_candidate,15.0,-11.0,0.09928224262495984
pcb_candidate,15.0,-10.0,0.09602621031819061
pcb_candidate,15.0,-9.0,0.09255293198402463
pcb_candidate,15.0,-8.0,0.08888127305895539
pcb_candidate,15.0,-7.0,0.08503057512913564
pcb_candidate,15.0,-6.0,0.08102063699887574
pcb_candidate,15.0,-5.0,0.07687171925691583
pcb_candidate,15.0,-4.0,0.07260457059858774
pcb_candidate,15.0,-3.0,0.0682404733732646
pcb_candidate,15.0,-2.0,0.06380130502535328
pcb_candidate,15.0,-1.0,0.059309611301288236
pcb_candidate,15.0,0.0,0.05478868632431316
pcb_candidate,15.0,1.0,0.05026265391498106
pcb_candidate,15.0,2.0,0.04575654388186529
pcb_candidate,15.0,3.0,0.04129635644922892
pcb_candidate,15.0,4.0,0.036909107553050796
pcb_candidate,15.0,5.0,0.03262284745151594
pcb_candidate,15.0,6.0,0.02846664498890489
pcb_candidate,15.0,7.0,0.024470529950411393
pcb_candidate,15.0,8.0,0.020665386276133516
pcb_candidate,15.0,9.0,0.017082789489191234
pcb_candidate,15.0,10.0,0.01375478255579745
pcb_candidate,15.0,11.0,0.010713585549183297
pcb_candidate,15.0,12.0,0.007991235942952436
pcb_candidate,15.0,13.0,0.005619158112957995
pcb_candidate,15.0,14.0,0.003627662670726281
pcb_candidate,15.0,15.0,0.0020453785652963102
pcb_candidate,15.0,16.0,0.0008986234413353648
pcb_candidate,15.0,17.0,0.00021072048358706854
pcb_candidate,15.0,18.0,1.2728514742296015e-06
pcb_candidate,15.0,19.0,0.00028540973966239733
pcb_candidate,15.0,20.0,0.0010730210040662326
pcb_candidate,16.0,-20.0,0.10124791385146235
pcb_candidate,16.0,-19.0,0.10013291076476467
pcb_candidate,16.0,-18.0,0.09876876297181662
pcb_candidate,16.0,-17.0,0.09716951428507309
pcb_candidate,16.0,-16.0,0.09534971576130204
pcb_candidate,16.0,-15.0,0.0933242139033934
pcb_candidate,16.0,-14.0,0.09110795610233278
pcb_candidate,16.0,-13.0,0.08871581617867971
pcb_candidate,16.0,-12.0,0.08616244279038772
pcb_candidate,16.0,-11.0,0.08346213329617715
pcb_candidate,16.0,-10.0,0.08062873540243422
pcb_candidate,16.0,-9.0,0.07767557857920643
pcb_candidate,16.0,-8.0,0.07461543681043788
pcb_candidate,16.0,-7.0,0.07146052374875672
pcb_candidate,16.0,-6.0,0.06822252077995969
pcb_candidate,16.0,-5.0,0.0649126378712935
pcb_candidate,16.0,-4.0,0.061541706385814576
pcb_candidate,16.0,-3.0,0.05812030229837496
pcb_candidate,16.0,-2.0,0.05465889745420096
pcb_candidate,16.0,-1.0,0.05116803567713763
pcb_candidate,16.0,0.0,0.047658529672018494
pcb_candidate,16.0,1.0,0.04414167378723685
pcb_candidate,16.0,2.0,0.04062946682533746
pcb_candidate,16.0,3.0,0.03713483823042188
pcb_candidate,16.0,4.0,0.03367187016407376
pcb_candidate,16.0,5.0,0.03025600723275591
pcb_candidate,16.0,6.0,0.026904244979328237
pcb_candidate,16.0,7.0,0.023635287733052297
pcb_candidate,16.0,8.0,0.020469666062745334
pcb_candidate,16.0,9.0,0.01742980393536886
pcb_candidate,16.0,10.0,0.01454002578717297
pcb_candidate,16.0,11.0,0.011826494106156651
pcb_candidate,16.0,12.0,0.009317068840670708
pcb_candidate,16.0,13.0,0.007041081023108044
pcb_candidate,16.0,14.0,0.005029014457203282
pcb_candidate,16.0,15.0,0.0033120911812438533
pcb_candidate,16.0,16.0,0.00192175869504341
pcb_candidate,16.0,17.0,0.0008890796197178539
pcb_candidate,16.0,18.0,0.00024402752394078446
pcb_candidate,16.0,19.0,1.4696058095480202e-05
pcb_candidate,16.0,20.0,0.00022643222845175216
pcb_candidate,17.0,-20.0,0.08022606719444342
pcb_candidate,17.0,-19.0,0.07871741360532192
pcb_candidate,17.0,-18.0,0.0770651487266129
pcb_candidate,17.0,-17.0,0.07528514509512929
pcb_candidate,17.0,-16.0,0.0733929481746367
pcb_candidate,17.0,-15.0,0.07140357852648428
pcb_candidate,17.0,-14.0,0.06933135032207632
pcb_candidate,17.0,-13.0,0.0671897089200426
pcb_candidate,17.0,-12.0,0.0649910902231153
pcb_candidate,17.0,-11.0,0.06274680444948208
pcb_candidate,17.0,-10.0,0.06046694680614031
pcb_candidate,17.0,-9.0,0.05816033734243353
pcb_candidate,17.0,-8.0,0.05583449199433795
pcb_candidate,17.0,-7.0,0.05349562650673511
pcb_candidate,17.0,-6.0,0.05114869454292091
pcb_candidate,17.0,-5.0,0.04879746085754953
pcb_candidate,17.0,-4.0,0.04644460991941835
pcb_candidate,17.0,-3.0,0.044091889821325496
pcb_candidate,17.0,-2.0,0.041740290702561786
pcb_candidate,17.0,-1.0,0.03939025623246028
pcb_candidate,17.0,0.0,0.03704192595872052
pcb_candidate,17.0,1.0,0.03469540551151541
pcb_candidate,17.0,2.0,0.03235106077582605
pcb_candidate,17.0,3.0,0.03000983120565035
pcb_candidate,17.0,4.0,0.02767355646466664
pcb_candidate,17.0,5.0,0.02534530955381531
pcb_candidate,17.0,6.0,0.02302972854820801
pcb_candidate,17.0,7.0,0.020733338041423025
pcb_candidate,17.0,8.0,0.0184648504190663
pcb_candidate,17.0,9.0,0.01623543619680507
pcb_candidate,17.0,10.0,0.014058951908822545
pcb_candidate,17.0,11.0,0.011952113474547135
pcb_candidate,17.0,12.0,0.009934602662982525
pcb_candidate,17.0,13.0,0.008029094276392312
pcb_candidate,17.0,14.0,0.00626119205065824
pcb_candidate,17.0,15.0,0.004659262078590738
pcb_candidate,17.0,16.0,0.003254153860004614
pcb_candidate,17.0,17.0,0.002078800914980723
pcb_candidate,17.0,18.0,0.00116769529835181
pcb_candidate,17.0,19.0,0.0005562333413918291
pcb_candidate,17.0,20.0,0.00027993351760721713
pcb_candidate,18.0,-20.0,0.057332567428872966
pcb_candidate,18.0,-19.0,0.05564700904848553
pcb_candidate,18.0,-18.0,0.05390932194800084
pcb_candidate,18.0,-17.0,0.05213505103580932
pcb_candidate,18.0,-16.0,0.05033897180570163
pcb_candidate,18.0,-15.0,0.0485349187309484
pcb_candidate,18.0,-14.0,0.04673562532004517
pcb_candidate,18.0,-13.0,0.0449525783914835
pcb_candidate,18.0,-12.0,0.043195889119013696
pcb_candidate,18.0,-11.0,0.04147418334161715
pcb_candidate,18.0,-10.0,0.03979451353626881
pcb_candidate,18.0,-9.0,0.03816229472665589
pcb_candidate,18.0,-8.0,0.03658126645452473
pcb_candidate,18.0,-7.0,0.0350534827761878
pcb_candidate,18.0,-6.0,0.033579332065376964
pcb_candidate,18.0,-5.0,0.03215758820205803
pcb_candidate,18.0,-4.0,0.03078549449870193
pcb_candidate,18.0,-3.0,0.029458881451521642
pcb_candidate,18.0,-2.0,0.028172319092582856
pcb_candidate,18.0,-1.0,0.02691930434585394
pcb_candidate,18.0,0.0,0.025692483341577334
pcb_candidate,18.0,1.0,0.024483908104090728
pcb_candidate,18.0,2.0,0.023285326384685154
pcb_candidate,18.0,3.0,0.0220885026516738
pcb_candidate,18.0,4.0,0.020885567366440993
pcb_candidate,18.0,5.0,0.019669390663471162
pcb_candidate,18.0,6.0,0.018433975417014192
pcb_candidate,18.0,7.0,0.017174863427370225
pcb_candidate,18.0,8.0,0.015889547114764344
pcb_candidate,18.0,9.0,0.014577877697214218
pcb_candidate,18.0,10.0,0.01324245939012674
pcb_candidate,18.0,11.0,0.011889017750177906
pcb_candidate,18.0,12.0,0.010526728956134674
pcb_candidate,18.0,13.0,0.009168495647152722
pcb_candidate,18.0,14.0,0.007831154006794449
pcb_candidate,18.0,15.0,0.006535596178302905
pcb_candidate,18.0,16.0,0.005306791918325946
pcb_candidate,18.0,17.0,0.004173693738650344
pcb_candidate,18.0,18.0,0.003169010742158192
pcb_candidate,18.0,19.0,0.002328838015937884
pcb_candidate,18.0,20.0,0.0016921308735089974
pcb_candidate,19.0,-20.0,0.036488113141458715
pcb_candidate,19.0,-19.0,0.0348474037441905
pcb_candidate,19.0,-18.0,0.03321997018115376
pcb_candidate,19.0,-17.0,0.031619594907773295
pcb_candidate,19.0,-16.0,0.030059212795692833
pcb_candidate,19.0,-15.0,0.028550764302967845
pcb_candidate,19.0,-14.0,0.02710505513821817
pcb_candidate,19.0,-13.0,0.025731624854346276
pcb_candidate,19.0,-12.0,0.02443862667189162
pcb_candidate,19.0,-11.0,0.02323272067752319
pcb_candidate,19.0,-10.0,0.02211898239001915
pcb_candidate,19.0,-9.0,0.02110082855044751
pcb_candidate,19.0,-8.0,0.020179961886494215
pcb_candidate,19.0,-7.0,0.019356336529338422
pcb_candidate,19.0,-6.0,0.018628145726433804
pcb_candidate,19.0,-5.0,0.01799183349130789
pcb_candidate,19.0,-4.0,0.01744213185352682
pcb_candidate,19.0,-3.0,0.016972125405302626
pcb_candidate,19.0,-2.0,0.01657334486874797
pcb_candidate,19.0,-1.0,0.016235891408883416
pcb_candidate,19.0,0.0,0.01594859336860456
pcb_candidate,19.0,1.0,0.015699196977175738
pcb_candidate,19.0,2.0,0.015474592356449738
pcb_candidate,19.0,3.0,0.015261075791693564
pcb_candidate,19.0,4.0,0.015044648720469865
pcb_candidate,19.0,5.0,0.014811353199730802
pcb_candidate,19.0,6.0,0.01454764271844417
pcb_candidate,19.0,7.0,0.014240786116764853
pcb_candidate,19.0,8.0,0.013879301046776664
pcb_candidate,19.0,9.0,0.013453411867563998
pcb_candidate,19.0,10.0,0.012955525123864053
pcb_candidate,19.0,11.0,0.01238071384132244
pcb_candidate,19.0,12.0,0.011727199826084203
pcb_candidate,19.0,13.0,0.010996821042205104
pcb_candidate,19.0,14.0,0.010195469034463448
pcb_candidate,19.0,15.0,0.009333479361155304
pcb_candidate,19.0,16.0,0.00842595621238984
pcb_candidate,19.0,17.0,0.007493010939876988
pcb_candidate,19.0,18.0,0.006559893251387538
pcb_candidate,19.0,19.0,0.005656993471355038
pcb_candidate,19.0,20.0,0.004819694684410076
pcb_candidate,20.0,-20.0,0.020413853147061133
pcb_candidate,20.0,-19.0,0.018985551450387116
pcb_candidate,20.0,-18.0,0.017605456802867826
pcb_candidate,20.0,-17.0,0.016285154487285073
pcb_candidate,20.0,-16.0,0.015035551849393508
pcb_candidate,20.0,-15.0,0.013866744780652022
pcb_candidate,20.0,-14.0,0.012787888392402124
pcb_candidate,20.0,-13.0,0.01180707412752614
pcb_candidate,20.0,-12.0,0.010931215162739753
pcb_candidate,20.0,-11.0,0.010165941591103256
pcb_candidate,20.0,-10.0,0.00951550656555113
pcb_candidate,20.0,-9.0,0.008982704349486812
pcb_candidate,20.0,-8.0,0.008568801072789674
pcb_candidate,20.0,-7.0,0.0082734789379489
pcb_candidate,20.0,-6.0,0.008094794662750916
pcb_candidate,20.0,-5.0,0.008029153078855784
pcb_candidate,20.0,-4.0,0.00807129702047834
pcb_candidate,20.0,-3.0,0.008214314920238563
pcb_candidate,20.0,-2.0,0.008449667861571737
pcb_candidate,20.0,-1.0,0.008767238196210081
pcb_candidate,20.0,0.0,0.009155402194547878
pcb_candidate,20.0,1.0,0.009601129525973097
pcb_candidate,20.0,2.0,0.010090112632070119
pcb_candidate,20.0,3.0,0.010606929221872136
pcb_candidate,20.0,4.0,0.011135241146990911
pcb_candidate,20.0,5.0,0.01165803276636451
pcb_candidate,20.0,6.0,0.012157891546613741
pcb_candidate,20.0,7.0,0.01261733302740713
pcb_candidate,20.0,8.0,0.013019171378263146
pcb_candidate,20.0,9.0,0.013346935556252326
pcb_candidate,20.0,10.0,0.013585329523989215
pcb_candidate,20.0,11.0,0.01372073309641606
pcb_candidate,20.0,12.0,0.01374173775993332
pcb_candidate,20.0,13.0,0.013639709272765817
pcb_candidate,20.0,14.0,0.013409366055992194
pcb_candidate,20.0,15.0,0.013049359388563614
pcb_candidate,20.0,16.0,0.012562838320314266
pcb_candidate,20.0,17.0,0.01195797913427882
pcb_candidate,20.0,18.0,0.011248456269803041
pcb_candidate,20.0,19.0,0.010453829032064113
pcb_candidate,20.0,20.0,0.009599816354351474
pcb_candidate,21.0,-20.0,0.010291902849366506
pcb_candidate,21.0,-19.0,0.009151304354436406
pcb_candidate,21.0,-18.0,0.008066483016368772
pcb_candidate,21.0,-17.0,0.007047323839479745
pcb_candidate,21.0,-16.0,0.006103282929860998
pcb_candidate,21.0,-15.0,0.005243254121912934
pcb_candidate,21.0,-14.0,0.0044754426556033325
pcb_candidate,21.0,-13.0,0.00380724761254045
pcb_candidate,21.0,-12.0,0.003245154108724127
pcb_candidate,21.0,-11.0,0.0027946356276951014
pcb_candidate,21.0,-10.0,0.002460066382867087
pcb_candidate,21.0,-9.0,0.0022446432376022033
pcb_candidate,21.0,-8.0,0.0021503164948142575
pcb_candidate,21.0,-7.0,0.002177728797438329
pcb_candidate,21.0,-6.0,0.0023261614548532156
pcb_candidate,21.0,-5.0,0.002593487721862805
pcb_candidate,21.0,-4.0,0.002976132895995868
pcb_candidate,21.0,-3.0,0.0034690415521970346
pcb_candidate,21.0,-2.0,0.004065652784833817
pcb_candidate,21.0,-1.0,0.004757884955578417
pcb_candidate,21.0,0.0,0.0055361321290862
pcb_candidate,21.0,1.0,0.006389275089872793
pcb_candidate,21.0,2.0,0.0073047105428971516
pcb_candidate,21.0,3.0,0.00826840277239133
pcb_candidate,21.0,4.0,0.009264962629345973
pcb_candidate,21.0,5.0,0.010277759194224129
pcb_candidate,21.0,6.0,0.011289069770244655
pcb_candidate,21.0,7.0,0.012280273952737215
pcb_candidate,21.0,8.0,0.013232097338058298
pcb_candidate,21.0,9.0,0.014124909927140588
pcb_candidate,21.0,10.0,0.014939083391396355
pcb_candidate,21.0,11.0,0.015655410054578763
pcb_candidate,21.0,12.0,0.01625558466386582
pcb_candidate,21.0,13.0,0.016722747750072417
pcb_candidate,21.0,14.0,0.017042086601123562
pcb_candidate,21.0,15.0,0.01720148660782329
pcb_candidate,21.0,16.0,0.01719222202719809
pcb_candidate,21.0,17.0,0.017009671119365972
pcb_candidate,21.0,18.0,0.016654036258601495
pcb_candidate,21.0,19.0,0.016131045147223137
pcb_candidate,21.0,20.0,0.015452604862224113
pcb_candidate,22.0,-20.0,0.005837552535456446
pcb_candidate,22.0,-19.0,0.00496076128326205
pcb_candidate,22.0,-18.0,0.004128787149156213
pcb_candidate,22.0,-17.0,0.003350864127448353
pcb_candidate,22.0,-16.0,0.0026359552653780027
pcb_candidate,22.0,-15.0,0.0019926143081133198
pcb_candidate,22.0,-14.0,0.001428862757034605
pcb_candidate,22.0,-13.0,0.0009520828265530239
pcb_candidate,22.0,-12.0,0.0005689258191374592
pcb_candidate,22.0,-11.0,0.0002852346490843479
pcb_candidate,22.0,-10.0,0.00010597864277790594
pcb_candidate,22.0,-9.0,3.519832893938275e-05
pcb_candidate,22.0,-8.0,7.595770301637902e-05
pcb_candidate,22.0,-7.0,0.00023030139767867523
pcb_candidate,22.0,-6.0,0.0004992143059973744
pcb_candidate,22.0,-5.0,0.0008825814734635356
pcb_candidate,22.0,-4.0,0.0013791464870925312
pcb_candidate,22.0,-3.0,0.0019864671318364324
pcb_candidate,22.0,-2.0,0.002700867743706628
pcb_candidate,22.0,-1.0,0.003517388452409772
pcb_candidate,22.0,0.0,0.0044297323600797495
pcb_candidate,22.0,1.0,0.005430212631308084
pcb_candidate,22.0,2.0,0.0065097024548396686
pcb_candidate,22.0,3.0,0.007657591856754335
pcb_candidate,22.0,4.0,0.008861756371211288
pcb_candidate,22.0,5.0,0.01010854357396043
pcb_candidate,22.0,6.0,0.011382784414379727
pcb_candidate,22.0,7.0,0.012667837094092015
pcb_candidate,22.0,8.0,0.013945671875999337
pcb_candidate,22.0,9.0,0.015197005600361642
pcb_candidate,22.0,10.0,0.01640149476069538
pcb_candidate,22.0,11.0,0.017537995672925584
pcb_candidate,22.0,12.0,0.01858489947540236
pcb_candidate,22.0,13.0,0.01952054834600717
pcb_candidate,22.0,14.0,0.020323737343776255
pcb_candidate,22.0,15.0,0.020974303617916534
pcb_candidate,22.0,16.0,0.021453801339288356
pcb_candidate,22.0,17.0,0.02174625658966599
pcb_candidate,22.0,18.0,0.021838991620784565
pcb_candidate,22.0,19.0,0.021723502442045732
pcb_candidate,22.0,20.0,0.021396367739174908
pcb_candidate,23.0,-20.0,0.005686202553418665
pcb_candidate,23.0,-19.0,0.004973364270184034
pcb_candidate,23.0,-18.0,0.004287460590281594
pcb_candidate,23.0,-17.0,0.0036381256369261857
pcb_candidate,23.0,-16.0,0.003034667466943026
pcb_candidate,23.0,-15.0,0.0024859349245139424
pcb_candidate,23.0,-14.0,0.0020002117851947794
pcb_candidate,23.0,-13.0,0.0015851365512316812
pcb_candidate,23.0,-12.0,0.0012476452452948091
pcb_candidate,23.0,-11.0,0.0009939337906269658
pcb_candidate,23.0,-10.0,0.000829436046472193
pcb_candidate,23.0,-9.0,0.00075881326802975
pcb_candidate,23.0,-8.0,0.000785950656694382
pcb_candidate,23.0,-7.0,0.0009139567350863399
pcb_candidate,23.0,-6.0,0.001145161499790299
pcb_candidate,23.0,-5.0,0.0014811096530396768
pcb_candidate,23.0,-4.0,0.0019225456767253061
pcb_candidate,23.0,-3.0,0.0024693880761595495
pcb_candidate,23.0,-2.0,0.003120690779223248
pcb_candidate,23.0,-1.0,0.0038745904248069533
pcb_candidate,23.0,0.0,0.004728239111634233
pcb_candidate,23.0,1.0,0.005677723105053526
pcb_candidate,23.0,2.0,0.006717969015689535
pcb_candidate,23.0,3.0,0.007842640068615398
pcb_candidate,23.0,4.0,0.009044026269677824
pcb_candidate,23.0,5.0,0.010312933535308703
pcb_candidate,23.0,6.0,0.01163857816360008
pcb_candidate,23.0,7.0,0.013008494356834445
pcb_candidate,23.0,8.0,0.014408463815473033
pcb_candidate,23.0,9.0,0.015822477652818034
pcb_candidate,23.0,10.0,0.017232741954790253
pcb_candidate,23.0,11.0,0.018619739141592786
pcb_candidate,23.0,12.0,0.01996235777403312
pcb_candidate,23.0,13.0,0.021238103471370343
pcb_candidate,23.0,14.0,0.022423403045875343
pcb_candidate,23.0,15.0,0.023494012685440577
pcb_candidate,23.0,16.0,0.024425538908017377
pcb_candidate,23.0,17.0,0.025194077963099915
pcb_candidate,23.0,18.0,0.02577697528378978
pcb_candidate,23.0,19.0,0.026153701453489487
pcb_candidate,23.0,20.0,0.02630683494988921
pcb_candidate,24.0,-20.0,0.007942873817444357
pcb_candidate,24.0,-19.0,0.007261406840647852
pcb_candidate,24.0,-18.0,0.0065931393797499524
pcb_candidate,24.0,-17.0,0.005948628090180861
pcb_candidate,24.0,-16.0,0.0053377989376361045
pcb_candidate,24.0,-15.0,0.004769846337675229
pcb_candidate,24.0,-14.0,0.004253170994254172
pcb_candidate,24.0,-13.0,0.003795351849176804
pcb_candidate,24.0,-12.0,0.0034031468201064148
pcb_candidate,24.0,-11.0,0.003082516575780006
pcb_candidate,24.0,-10.0,0.0028386654259560085
pcb_candidate,24.0,-9.0,0.0026760934420122307
pcb_candidate,24.0,-8.0,0.002598654125781007
pcb_candidate,24.0,-7.0,0.0026096122675964696
pcb_candidate,24.0,-6.0,0.0027116970444690503
pcb_candidate,24.0,-5.0,0.002907145878278082
pcb_candidate,24.0,-4.0,0.0031977350826750683
pcb_candidate,24.0,-3.0,0.003584793865325535
pcb_candidate,24.0,-2.0,0.004069198816808119
pcb_candidate,24.0,-1.0,0.004651346614244448
pcb_candidate,24.0,0.0,0.005331103308585327
pcb_candidate,24.0,1.0,0.006107729266843199
pcb_candidate,24.0,2.0,0.0069797796255444515
pcb_candidate,24.0,3.0,0.007944981002020221
pcb_candidate,24.0,4.0,0.009000086227835477
pcb_candidate,24.0,5.0,0.010140710032109602
pcb_candidate,24.0,6.0,0.011361149923549672
pcb_candidate,24.0,7.0,0.012654198000607408
pcb_candidate,24.0,8.0,0.014010951047808024
pcb_candidate,24.0,9.0,0.015420628024633004
pcb_candidate,24.0,10.0,0.016870405872926562
pcb_candidate,24.0,11.0,0.018345286388274182
pcb_candidate,24.0,12.0,0.019828008623960214
pcb_candidate,24.0,13.0,0.021299022801012257
pcb_candidate,24.0,14.0,0.022736542837603325
pcb_candidate,24.0,15.0,0.024116695216584005
pcb_candidate,24.0,16.0,0.025413781794821066
pcb_candidate,24.0,17.0,0.026600673126609884
pcb_candidate,24.0,18.0,0.027649346731119646
pcb_candidate,24.0,19.0,0.028531581300846383
pcb_candidate,24.0,20.0,0.02921981297566961
pcb_candidate,25.0,-20.0,0.01073377605328629
pcb_candidate,25.0,-19.0,0.00996654716098812
pcb_candidate,25.0,-18.0,0.009210615045888429
pcb_candidate,25.0,-17.0,0.008477120112130962
pcb_candidate,25.0,-16.0,0.007776079727124933
pcb_candidate,25.0,-15.0,0.007116358138388694
pcb_candidate,25.0,-14.0,0.006505681085730484
pcb_candidate,25.0,-13.0,0.005950687212200775
pcb_candidate,25.0,-12.0,0.005457008296923004
pcb_candidate,25.0,-11.0,0.005029370550471307
pcb_candidate,25.0,-10.0,0.004671709648680015
pcb_candidate,25.0,-9.0,0.004387292759849012
pcb_candidate,25.0,-8.0,0.004178841478410603
pcb_candidate,25.0,-7.0,0.004048650260991123
pcb_candidate,25.0,-6.0,0.003998695625710444
pcb_candidate,25.0,-5.0,0.0040307319917022395
pcb_candidate,25.0,-4.0,0.0041463705842746355
pcb_candidate,25.0,-3.0,0.004347138304464458
