source_file,frame_num,point_index,x_m,y_m,z_m,velocity_mps
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,543,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,543,3,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,543,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,543,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,543,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,543,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,543,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,543,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,3,-1.0993021726608276,1.373028039932251,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,544,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,2,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,3,0.43972086906433105,1.7030316591262817,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,545,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,2,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,3,0.43972086906433105,1.7030316591262817,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,6,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,7,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,546,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,3,-1.0993021726608276,1.373028039932251,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,547,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,3,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,548,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,3,-1.0993021726608276,1.373028039932251,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,8,-3.3666129112243652,3.870866298675537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,549,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,2,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,3,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,8,-3.3666129112243652,3.870866298675537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,550,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,3,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,551,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,3,-1.0993021726608276,1.373028039932251,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,552,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,2,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,3,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,553,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,3,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,8,-3.3666129112243652,3.870866298675537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,554,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,2,-1.0993021726608276,1.373028039932251,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,3,0.43972086906433105,1.7030316591262817,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,8,-3.3666129112243652,3.870866298675537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,555,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,2,-1.0993021726608276,1.373028039932251,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,3,0.43972086906433105,1.7030316591262817,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,7,1.0870877504348755,4.210272789001465,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,8,-3.3666129112243652,3.870866298675537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,12,4.03993558883667,4.6450395584106445,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,556,13,-1.1542673110961914,6.046911716461182,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,3,-1.0993021726608276,1.373028039932251,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,12,4.23231315612793,4.470458030700684,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,557,13,-1.3466451168060303,6.006997585296631,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,3,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,12,4.03993558883667,4.6450395584106445,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,558,13,-1.1542673110961914,6.046911716461182,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,3,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,7,1.0870877504348755,4.210272789001465,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,8,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,12,4.03993558883667,4.6450395584106445,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,559,13,-1.3466451168060303,6.006997585296631,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,3,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,7,1.0870877504348755,4.210272789001465,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,8,-3.3666129112243652,3.870866298675537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,560,9,1.122204303741455,5.005831241607666,0.0,0.0
