case_id,frame,time_s,x_m,y_m,z_m,slant_range_m,azimuth_deg,elevation_deg,mask_3db,mask_6db
ss3_nominal,20,10.0,-27.0,13.0,-0.3476302360664264,29.996934964311944,-64.29004621918874,2.57491380516977,0,0
ss3_nominal,20,10.0,-26.0,13.0,-0.15434398170284439,29.091794548086813,-63.43494882292201,2.2740572402581756,0,0
ss3_nominal,20,10.0,-25.0,13.0,0.1640020664731943,28.190404263594043,-62.52556837372287,1.6993788513602106,0,0
ss3_nominal,20,10.0,-24.0,13.0,0.1398681253001552,27.30823734410324,-61.55707137563666,1.8049527617603063,0,0
ss3_nominal,20,10.0,-23.0,13.0,-0.07136916712383752,26.441403742847385,-60.52411099675425,2.3221815730317448,0,0
ss3_nominal,20,10.0,-22.0,13.0,-0.07556070493059884,25.576489806656244,-59.42077312751099,2.410153512787688,0,0
ss3_nominal,20,10.0,-21.0,13.0,0.009997257349036906,24.718011761273527,-58.240519915187214,2.295417437027037,0,0
ss3_nominal,20,10.0,-20.0,13.0,0.05048385519841333,23.872611522605542,-56.97613244420336,2.2795001762036713,0,0
ss3_nominal,20,10.0,-19.0,13.0,0.15067865593394036,23.03739018954808,-55.619655276155136,2.112806978095167,0,0
ss3_nominal,20,10.0,-18.0,13.0,0.4248436126769555,22.211051412976346,-54.16234704572171,1.4838431986659952,0,0
ss3_nominal,20,10.0,-17.0,13.0,0.5033984654601853,21.40669551995607,-52.59464336859145,1.3292908619344044,0,0
ss3_nominal,20,10.0,-16.0,13.0,0.30560429977272047,20.62721952635629,-50.906141113770495,1.929172344778244,0,0
ss3_nominal,20,10.0,-15.0,13.0,0.14948376877290062,19.86764651033385,-49.08561677997488,2.453531018318494,0,0
ss3_nominal,20,10.0,-14.0,13.0,-0.20573424617727426,19.142982919921455,-47.12109639666146,3.611205397547327,0,0
ss3_nominal,20,10.0,-13.0,13.0,-0.6346039829490858,18.457300186676086,-45.0,5.080849761011006,0,0
ss3_nominal,20,10.0,-12.0,13.0,-0.6419096465029799,17.76783237447043,-42.70938995736147,5.3022168877633264,0,0
ss3_nominal,20,10.0,-11.0,13.0,-0.4203680577329649,17.08851794098681,-40.23635830927382,4.767826760070337,0,0
ss3_nominal,20,10.0,-10.0,13.0,-0.14282652702041407,16.44098696766291,-37.568592028827496,3.9858909732854357,0,0
ss3_nominal,20,10.0,-9.0,13.0,0.013699539512706539,15.842120710257117,-34.69515353123397,3.569435258386372,0,0
ss3_nominal,20,10.0,-8.0,13.0,-0.008284419765508033,15.297602343868855,-31.6075022462489,3.779177359501086,0,0
ss3_nominal,20,10.0,-7.0,13.0,0.16820823474410093,14.788234429462753,-28.30075576600638,3.2244094506626855,1,1
ss3_nominal,20,10.0,-6.0,13.0,0.23577970069481935,14.338201863060448,-24.77514056883192,3.055289398784527,1,1
ss3_nominal,20,10.0,-5.0,13.0,-0.07327437964431266,13.96967851791876,-21.037511025421818,4.406311138459079,1,1
ss3_nominal,20,10.0,-4.0,13.0,-0.20161077399568694,13.654445007109683,-17.102728969052375,5.048641578807248,1,1
ss3_nominal,20,10.0,-3.0,13.0,-0.0022327234119467985,13.379255227099815,-12.994616791916505,4.296019849364867,1,1
ss3_nominal,20,10.0,-2.0,13.0,0.003644811293657776,13.190630146511653,-8.74616226255521,4.331966843399176,1,1
ss3_nominal,20,10.0,-1.0,13.0,-0.003012629155052554,13.076927557123064,-4.398705354995532,4.3989605340916915,1,1
ss3_nominal,20,10.0,0.0,13.0,0.1941261933682051,13.024954226108251,0.0,3.547243018537715,1,1
ss3_nominal,20,10.0,1.0,13.0,0.24477972837716838,13.060258713313075,4.398705354995532,3.3150251122662358,1,1
ss3_nominal,20,10.0,2.0,13.0,0.11833572231207472,13.182463043701317,8.74616226255521,3.8348962987621977,1,1
ss3_nominal,20,10.0,3.0,13.0,0.051590291299425696,13.37533106040959,12.994616791916505,4.066105890357025,1,1
ss3_nominal,20,10.0,4.0,13.0,0.18611336145997462,13.625799479678028,17.102728969052375,3.424389401186054,1,1
ss3_nominal,20,10.0,5.0,13.0,0.1819170485167346,13.952392616161127,21.037511025421818,3.361401937657889,1,1
ss3_nominal,20,10.0,6.0,13.0,0.18438889657107418,14.341032789587944,24.77514056883192,3.260316269812581,1,1
ss3_nominal,20,10.0,7.0,13.0,0.11401667803059333,14.791381492166577,28.30075576600638,3.4339935881095407,1,1
ss3_nominal,20,10.0,8.0,13.0,-0.2254270725642778,15.313447407758105,31.6075022462489,4.5898842888889435,0,0
ss3_nominal,20,10.0,9.0,13.0,-0.3461365453178183,15.868587952260913,34.69515353123397,4.866264605424057,0,0
ss3_nominal,20,10.0,10.0,13.0,-0.20230898358096422,16.445228696859147,37.568592028827496,4.1926292102786284,0,0
ss3_nominal,20,10.0,11.0,13.0,-0.2719352913321521,17.076821114754825,40.23635830927382,4.271525456132555,0,0
ss3_nominal,20,10.0,12.0,13.0,-0.15260955523584094,17.72931213518508,42.70938995736147,3.7275146691235204,0,0
ss3_nominal,20,10.0,13.0,13.0,-0.05974009710509378,18.41529389049798,45.0,3.299007784479947,0,0
ss3_nominal,20,10.0,14.0,13.0,0.035127184851780444,19.129322506283696,47.12109639666146,2.89119535067462,0,0
ss3_nominal,20,10.0,15.0,13.0,-0.11408675279972558,19.88067376355147,49.08561677997488,3.2124628278598997,0,0
ss3_nominal,20,10.0,16.0,13.0,-0.09654529115604135,20.644670294668224,50.906141113770495,3.04470817792689,0,0
ss3_nominal,20,10.0,17.0,13.0,-0.012850371541657326,21.424888934954414,52.59464336859145,2.7096378072799214,0,0
ss3_nominal,20,10.0,18.0,13.0,-0.11811089589880336,22.2317379432092,54.16234704572171,2.8828188552109366,0,0
ss3_nominal,20,10.0,19.0,13.0,-0.11397110235556551,23.04866442154259,55.619655276155136,2.7702567157858544,0,0
ss3_nominal,20,10.0,20.0,13.0,0.2527678562532819,23.86542176196868,56.97613244420336,1.7942379926263856,0,0
ss3_nominal,20,10.0,21.0,13.0,0.37524808041979063,24.70607850228399,58.240519915187214,1.449014430163951,0,0
ss3_nominal,20,10.0,22.0,13.0,0.20565400034177306,25.56620788398571,59.42077312751099,1.7804751993876495,0,0
ss3_nominal,20,10.0,23.0,13.0,0.08351571297109535,26.435581012120213,60.52411099675425,1.986761939048406,0,0
ss3_nominal,20,10.0,24.0,13.0,-0.19030099300953018,27.3206298692757,61.55707137563666,2.4970440835560694,0,0
ss3_nominal,20,10.0,25.0,13.0,-0.3277294060035914,28.209269139337284,62.52556837372287,2.6977447263007304,0,0
ss3_nominal,20,10.0,26.0,13.0,-0.31117263981883037,29.098439368657033,63.43494882292201,2.5826163008248124,0,0
ss3_nominal,20,10.0,27.0,13.0,-0.14553369829556123,29.98853526689709,64.29004621918874,2.1891772307104462,0,0
ss3_nominal,20,10.0,28.0,13.0,-0.03581099979085658,30.888070584406655,65.09523119190482,1.9217363342086708,0,0
ss3_nominal,20,10.0,29.0,13.0,0.18144449307201932,31.79103699343452,65.85445803957835,1.4754145801440628,0,0
ss3_nominal,20,10.0,30.0,13.0,0.19499200306340303,32.705474127049925,66.5713071912546,1.41041279682946,0,0
ss3_nominal,20,10.0,31.0,13.0,0.15820949276512122,33.62601093287859,67.24902365721238,1.434487204607918,0,0
ss3_nominal,20,10.0,32.0,13.0,0.17024959745158033,34.549797187979685,67.89055165624833,1.3761518515592552,0,0
ss3_nominal,20,10.0,33.0,13.0,0.0010709572220924477,35.482359831788315,68.4985656759521,1.6132518144167238,0,0
ss3_nominal,20,10.0,34.0,13.0,-0.06347807974683359,36.41608141503012,69.07549825507883,1.6734768701797655,0,0
ss3_nominal,20,10.0,35.0,13.0,-0.09085295776756719,37.35224170214514,69.62356478616361,1.67353164597336,0,0
ss3_nominal,20,10.0,36.0,13.0,0.23097751817055245,38.28304318595322,70.14478563067895,1.151024127926119,0,0
ss3_nominal,20,10.0,37.0,13.0,0.31389618976063,39.22334430461566,70.64100582430528,1.0022821439113043,0,0
ss3_nominal,20,10.0,38.0,13.0,0.2075365447321097,40.16998877679623,71.11391263029071,1.1303900857855302,0,0
ss3_nominal,20,10.0,39.0,13.0,0.03984580209833655,41.120820712672405,71.56505117707799,1.3379544073466971,0,0
ss3_nominal,20,10.0,40.0,13.0,0.052081812534681866,42.07016221611378,71.99583839408662,1.291088628713401,0,0
ss3_nominal,20,10.0,41.0,13.0,-0.10658359201569036,43.025858820552536,72.40757543781841,1.47375469366633,0,0
ss3_nominal,20,10.0,42.0,13.0,0.06938433702099947,43.97574383125522,72.80145877993414,1.2125850695519647,0,0
ss3_nominal,20,10.0,43.0,13.0,0.06816534807821813,44.93181852338632,73.17859010995917,1.188334290581349,0,0
ss3_nominal,20,10.0,44.0,13.0,0.031229601768223817,45.89050572922998,73.53998518795997,1.2096310084819857,0,0
ss3_nominal,20,10.0,45.0,13.0,0.08792953049044996,46.84903278127897,73.88658176691071,1.115521219037952,0,0
ss3_nominal,20,10.0,46.0,13.0,0.016334726599131995,47.811793496689646,74.21924669048461,1.1788690870379221,0,0
ss3_nominal,20,10.0,47.0,13.0,-0.226542269294592,48.78016406223299,74.53878225955809,1.4408131667715653,0,0
ss3_nominal,20,10.0,48.0,13.0,-0.3046073538208775,49.74637675597735,74.8459319496874,1.5027640401344018,0,0
ss3_nominal,20,10.0,49.0,13.0,-0.30286883623659555,50.71190656250696,75.14138555207533,1.4721808972335515,0,0
ss3_nominal,20,10.0,50.0,13.0,-0.30286883623659555,51.67879127073732,75.42578380196126,1.444631224466569,0,0
ss3_nominal,20,10.0,-50.0,14.0,-0.2659230903049611,51.938449738806874,-74.35775354279127,1.3966384066431958,0,0
ss3_nominal,20,10.0,-49.0,14.0,-0.10845492189939954,50.97282287958833,-74.05460409907715,1.2460521468152355,0,0
ss3_nominal,20,10.0,-48.0,14.0,-0.041289071959237506,50.01084165389923,-73.73979529168804,1.1930569199707086,0,0
ss3_nominal,20,10.0,-47.0,14.0,0.19187546125919727,49.04745727629635,-73.4126614430726,0.9440697472660763,0,0
ss3_nominal,20,10.0,-46.0,14.0,0.21391867567375117,48.08968625233954,-73.07248693585295,0.936607237590958,0,0
ss3_nominal,20,10.0,-45.0,14.0,0.32211795716123914,47.132361749269506,-72.71850162818336,0.8240859950801955,0,0
ss3_nominal,20,10.0,-44.0,14.0,0.02889519023826822,46.18379634191566,-72.34987578006988,1.2048448232870959,0,0
ss3_nominal,20,10.0,-43.0,14.0,-0.0074111489942056035,45.23289596326017,-71.96571443287014,1.276176966226879,0,0
ss3_nominal,20,10.0,-42.0,14.0,0.05873578849514714,44.28189221697578,-71.56505117707799,1.2179815731697587,0,0
ss3_nominal,20,10.0,-41.0,14.0,0.15434122540159262,43.3326105694436,-71.1468412355809,1.1182283772899229,0,0
ss3_nominal,20,10.0,-40.0,14.0,0.27560199428765053,42.38543089872604,-70.70995378081128,0.9792744429394532,0,0
ss3_nominal,20,10.0,-39.0,14.0,0.04634600288516387,41.44767129702479,-70.25316339457389,1.3184135480055994,0,0
ss3_nominal,20,10.0,-38.0,14.0,0.1765046876038713,40.50528539005173,-69.77514056883192,1.1649357943987637,0,0
ss3_nominal,20,10.0,-37.0,14.0,0.19154648956125095,39.568340843135445,-69.27444113443946,1.1707389431760225,0,0
ss3_nominal,20,10.0,-36.0,14.0,-0.26460401109357345,38.64711144839772,-68.74949449286676,1.875157189805852,0,0
ss3_nominal,20,10.0,-35.0,14.0,-0.38951593448813576,37.72175439361479,-68.19859051364818,2.1110209553194457,0,0
ss3_nominal,20,10.0,-34.0,14.0,-0.25081840258763416,36.790821500426595,-67.61986494804043,1.9483236824126684,0,0
ss3_nominal,20,10.0,-33.0,14.0,0.005224782017947983,35.86069683838159,-67.01128319791937,1.5895880160839613,0,0
ss3_nominal,20,10.0,-32.0,14.0,0.3032499562867261,34.93544705057335,-66.37062226934319,1.1427786735767624,0,0
ss3_nominal,20,10.0,-31.0,14.0,0.33116695312189254,34.02127771916564,-65.69545073406329,1.1264650309413595,0,0
ss3_nominal,20,10.0,-30.0,14.0,0.010819619137566886,33.12066541943086,-64.98310652189998,1.7114477999008284,0,0
ss3_nominal,20,10.0,-29.0,14.0,-0.10820940114021974,32.2215475742053,-64.23067237566129,1.9709868462200313,0,0
ss3_nominal,20,10.0,-28.0,14.0,-0.28454067752047774,31.33129497407033,-63.43494882292201,2.3497079729588854,0,0
ss3_nominal,20,10.0,-27.0,14.0,-0.30441161042646553,30.441772117427977,-62.59242456218159,2.4558415700934533,0,0
ss3_nominal,20,10.0,-26.0,14.0,-0.11016438552174974,29.55050701701886,-61.69924423399363,2.153015709799103,0,0
ss3_nominal,20,10.0,-25.0,14.0,0.24858141324396588,28.66294872989383,-60.751173663453024,1.5022197143628317,0,0
ss3_nominal,20,10.0,-24.0,14.0,0.1985365855606366,27.796444801533248,-59.743562836470744,1.6522557660936534,0,0
ss3_nominal,20,10.0,-23.0,14.0,-0.1150506993514893,26.948902353567654,-58.67130713219584,2.3713745986691355,0,0
ss3_nominal,20,10.0,-22.0,14.0,0.01825442696262633,26.095283565621177,-57.52880770915151,2.156066071907077,0,0
ss3_nominal,20,10.0,-21.0,14.0,-0.11402738310498507,25.26343319919737,-56.309932474020215,2.5273592398770277,0,0
ss3_nominal,20,10.0,-20.0,14.0,-0.15098423434073074,24.440228409483016,-55.00797980144134,2.6992767226317556,0,0
ss3_nominal,20,10.0,-19.0,14.0,-0.03166005788252041,23.623385076551376,-53.615648184164115,2.50296779530098,0,0
ss3_nominal,20,10.0,-18.0,14.0,0.2845511822302951,22.814729168036337,-52.1250163489018,1.7970372978233506,0,0
ss3_nominal,20,10.0,-17.0,14.0,0.5031306812990877,22.028319934118134,-50.527540151656176,1.2924694010916786,0,0
ss3_nominal,20,10.0,-16.0,14.0,0.2518510306964231,21.27345122165818,-48.81407483429036,2.0154049732974184,0,0
ss3_nominal,20,10.0,-15.0,14.0,0.09954433894409494,20.538033508530646,-46.97493401088198,2.5128429206463374,0,0
ss3_nominal,20,10.0,-14.0,14.0,-0.17727417895019815,19.83396013136113,-45.0,3.402876303503812,0,0
ss3_nominal,20,10.0,-13.0,14.0,-0.4623053930512768,19.16085428843262,-42.87890360333855,4.376917176215478,0,0
ss3_nominal,20,10.0,-12.0,14.0,-0.35615831422001043,18.488893027253635,-40.60129464500447,4.20641692706765,0,0
ss3_nominal,20,10.0,-11.0,14.0,-0.26403652114053255,17.84930778284629,-38.15722658736906,4.060921064775656,0,0
ss3_nominal,20,10.0,-10.0,14.0,-0.0012192812535292933,17.233758732474872,-35.53767779197438,3.33055366426201,0,0
ss3_nominal,20,10.0,-9.0,14.0,0.11508753306680751,16.666825434801126,-32.7352262721076,3.0435070806630935,0,0
ss3_nominal,20,10.0,-8.0,14.0,0.12069576859752387,16.14847286684912,-29.74488129694222,3.121369484946194,1,1
ss3_nominal,20,10.0,-7.0,14.0,0.1668642114881862,15.674632858287278,-26.56505117707799,3.0468126274224256,1,1
ss3_nominal,20,10.0,-6.0,14.0,0.20206209097650235,15.252432753716924,-23.19859051364819,2.998823564554983,1,1
ss3_nominal,20,10.0,-5.0,14.0,0.0336056802639638,14.897446693350446,-19.65382405805331,3.7193771933586683,1,1
ss3_nominal,20,10.0,-4.0,14.0,-0.20745949906956826,14.610200492871183,-15.945395900922854,4.7406146862905505,1,1
ss3_nominal,20,10.0,-3.0,14.0,-0.03300770069634587,14.355037614360262,-12.094757077012101,4.126647738461153,1,1
ss3_nominal,20,10.0,-2.0,14.0,-0.15315995601289686,14.189072481460926,-8.13010235415598,4.66162596541977,1,1
ss3_nominal,20,10.0,-1.0,14.0,-0.1609865197044903,14.083603576462082,-4.085616779974877,4.728562442570617,1,1
ss3_nominal,20,10.0,0.0,14.0,0.06113838684578505,14.031445439749055,0.0,3.836598926079168,1,1
ss3_nominal,20,10.0,1.0,14.0,0.12644051510018453,14.06282710459239,4.085616779974877,3.5614116561577873,1,1
ss3_nominal,20,10.0,2.0,14.0,0.04581172560129763,14.174289233079731,8.13010235415598,3.85997047223875,1,1
ss3_nominal,20,10.0,3.0,14.0,0.20215270713365385,14.340033483319841,12.094757077012101,3.189455606626732,1,1
ss3_nominal,20,10.0,4.0,14.0,0.16754462682936894,14.583997461201118,15.945395900922854,3.27222476347952,1,1
ss3_nominal,20,10.0,5.0,14.0,0.13195182109437786,14.89139038642468,19.65382405805331,3.341777053515751,1,1
ss3_nominal,20,10.0,6.0,14.0,0.014629140114802005,15.2633861161772,23.19859051364819,3.701464492948274,1,1
ss3_nominal,20,10.0,7.0,14.0,0.11494752500821659,15.677478046021596,26.56505117707799,3.236282365131866,1,1
ss3_nominal,20,10.0,8.0,14.0,-0.16049680353942788,16.16622259004945,29.74488129694222,4.11653421315353,1,1
ss3_nominal,20,10.0,9.0,14.0,-0.21819453651638115,16.687839822121926,32.7352262721076,4.186254503711247,0,0
ss3_nominal,20,10.0,10.0,14.0,-0.19274306489900456,17.245945495068245,35.53767779197438,3.96578670640619,0,0
ss3_nominal,20,10.0,11.0,14.0,-0.2153357309714047,17.84592505136609,38.15722658736906,3.9049556284587332,0,0
ss3_nominal,20,10.0,12.0,14.0,-0.1544644307943455,18.47519385884677,40.60129464500447,3.5825909066565345,0,0
ss3_nominal,20,10.0,13.0,14.0,-0.04619959689885886,19.13359698531751,42.87890360333855,3.1344200888887843,0,0
ss3_nominal,20,10.0,14.0,14.0,0.14814398452460376,19.817307048918167,45.0,2.4636444084958464,0,0
ss3_nominal,20,10.0,15.0,14.0,-0.15274285288423875,20.55064028406112,46.97493401088198,3.2155681659837048,0,0
ss3_nominal,20,10.0,16.0,14.0,-0.11111888535631728,21.289306827076253,48.81407483429036,2.9917066255711493,0,0
ss3_nominal,20,10.0,17.0,14.0,0.1496295114369986,22.039127250592724,50.527540151656176,2.211282553796561,0,0
ss3_nominal,20,10.0,18.0,14.0,0.09592875931409406,22.821422935659278,52.1250163489018,2.2703678371636316,0,0
ss3_nominal,20,10.0,19.0,14.0,0.1827790996487213,23.61499206012932,53.615648184164115,1.9831748912339275,0,0
ss3_nominal,20,10.0,20.0,14.0,0.20240068929009838,24.42613691643533,55.00797980144134,1.8712414257416858,0,0
ss3_nominal,20,10.0,21.0,14.0,0.26201399660803576,25.24964600427504,56.309932474020215,1.6748553925316927,0,0
ss3_nominal,20,10.0,22.0,14.0,0.028003787031142417,26.0949185980341,57.52880770915151,2.134674867278722,0,0
ss3_nominal,20,10.0,23.0,14.0,-0.03372282421719619,26.94565981521528,58.67130713219584,2.1985912780670422,0,0
ss3_nominal,20,10.0,24.0,14.0,0.04813716847866605,27.801187795668582,59.743562836470744,1.9620882495688714,0,0
ss3_nominal,20,10.0,25.0,14.0,-0.30683508810837423,28.68288371045546,60.751173663453024,2.6113854284282367,0,0
ss3_nominal,20,10.0,26.0,14.0,-0.31232520831332305,29.558792219107577,61.69924423399363,2.5446039409215655,0,0
ss3_nominal,20,10.0,27.0,14.0,-0.2028896619509408,30.437590961487548,62.59242456218159,2.26491162837649,0,0
ss3_nominal,20,10.0,28.0,14.0,-0.09815390631480679,31.324206965252202,63.43494882292201,2.009068569411214,0,0
ss3_nominal,20,10.0,29.0,14.0,0.13103010938058585,32.214206627989505,64.23067237566129,1.545726324280292,0,0
ss3_nominal,20,10.0,30.0,14.0,-0.012495361470182263,33.121369942334795,64.98310652189998,1.7517617783132426,0,0
ss3_nominal,20,10.0,31.0,14.0,0.06589361370362862,34.02752642701082,65.69545073406329,1.5730522747215412,0,0
ss3_nominal,20,10.0,32.0,14.0,0.0593878198016023,34.941161275400354,66.37062226934319,1.5425823714361202,0,0
ss3_nominal,20,10.0,33.0,14.0,-0.1091742063841725,35.86405257942984,67.01128319791937,1.7722798053613997,0,0
ss3_nominal,20,10.0,34.0,14.0,-0.267463119378553,36.791391150090874,67.61986494804043,1.9742297627612928,0,0
ss3_nominal,20,10.0,35.0,14.0,-0.14426234750443448,37.71351662626964,68.19859051364818,1.7386728204486765,0,0
ss3_nominal,20,10.0,36.0,14.0,0.2300334930097503,38.634089201402006,68.74949449286676,1.1419643395894992,0,0
ss3_nominal,20,10.0,37.0,14.0,0.36545735629454407,39.565169585971454,69.27444113443946,0.9189439737397043,0,0
ss3_nominal,20,10.0,38.0,14.0,0.27584011247066176,40.50338760576338,69.77514056883192,1.0244455717618772,0,0
ss3_nominal,20,10.0,39.0,14.0,0.05066621574884978,41.44757211989528,70.25316339457389,1.3124430068615416,0,0
ss3_nominal,20,10.0,40.0,14.0,0.011552741978084147,42.39076583386871,70.70995378081128,1.336116211393858,0,0
ss3_nominal,20,10.0,41.0,14.0,-0.19815904550199978,43.34092275319387,71.1468412355809,1.5841426372052743,0,0
ss3_nominal,20,10.0,42.0,14.0,-0.1336486988344979,44.28639925950595,71.56505117707799,1.4668246383316268,0,0
ss3_nominal,20,10.0,43.0,14.0,0.18349493643331752,45.2290468672382,71.96571443287014,1.0343979976668198,0,0
ss3_nominal,20,10.0,44.0,14.0,0.16246694013429797,46.18118081671763,72.34987578006988,1.0391622653973651,0,0
ss3_nominal,20,10.0,45.0,14.0,0.017038406823099452,47.13773661827285,72.71850162818336,1.1948735190872406,0,0
ss3_nominal,20,10.0,46.0,14.0,-0.04442652052325385,48.094602885945235,73.07248693585295,1.2443378768043785,0,0
ss3_nominal,20,10.0,47.0,14.0,-0.3082767318293415,49.058246890885194,73.4126614430726,1.5281349729071179,0,0
ss3_nominal,20,10.0,48.0,14.0,-0.2803387045594816,50.01638998566763,73.73979529168804,1.4668395328195472,0,0
ss3_nominal,20,10.0,49.0,14.0,-0.30057803155813495,50.97736265457611,74.05460409907715,1.4619375074755834,0,0
ss3_nominal,20,10.0,50.0,14.0,-0.30057803155813495,51.93930595624254,74.35775354279127,1.4348559397826817,0,0
ss3_nominal,20,10.0,-50.0,15.0,-0.3264257370825706,52.21838187109971,-73.30075576600639,1.455555861175276,0,0
ss3_nominal,20,10.0,-49.0,15.0,-0.11380248538857868,51.25661475338045,-72.97947438848014,1.245131096202918,0,0
ss3_nominal,20,10.0,-48.0,15.0,0.1182762870401781,50.296892913041816,-72.64597536373867,1.0044683163990382,0,0
ss3_nominal,20,10.0,-47.0,15.0,0.2993923856632945,49.34055989780889,-72.2995722113328,0.8135945057522451,0,0
ss3_nominal,20,10.0,-46.0,15.0,0.26804674101503806,48.389417805687,-71.93952806380082,0.8667066865637076,0,0
ss3_nominal,20,10.0,-45.0,15.0,0.28690524362189923,47.439524703896154,-71.56505117707799,0.8612830539237509,0,0
ss3_nominal,20,10.0,-44.0,15.0,-0.005483717784620988,46.49743000969763,-71.17528998175993,1.239089219582895,0,0
ss3_nominal,20,10.0,-43.0,15.0,-0.03972515652194645,45.55305728928745,-70.76932762433871,1.3078603386683259,0,0
ss3_nominal,20,10.0,-42.0,15.0,-0.0767892030989137,44.61120346939668,-70.3461759419467,1.3830935775765367,0,0
ss3_nominal,20,10.0,-41.0,15.0,0.186169415000439,43.66534461356146,-69.90476880809518,1.0679351828127224,0,0
ss3_nominal,20,10.0,-40.0,15.0,0.22728991147482858,42.727006458221574,-69.44395478041653,1.036240172485751,0,0
ss3_nominal,20,10.0,-39.0,15.0,0.10452057819590273,41.794759042191814,-68.96248897457819,1.2276926340387462,0,0
ss3_nominal,20,10.0,-38.0,15.0,0.16313756468717322,40.86196689753979,-68.45902408146156,1.173512725427993,0,0
ss3_nominal,20,10.0,-37.0,15.0,0.060912956692970754,39.935972311625356,-67.9321004375898,1.3474239116154507,0,0
ss3_nominal,20,10.0,-36.0,15.0,-0.25796008035561796,39.02028272019269,-67.38013505195957,1.8474569965210044,0,0
ss3_nominal,20,10.0,-35.0,15.0,-0.3034395044141047,38.10116736455286,-66.80140948635182,1.9604689884284272,0,0
ss3_nominal,20,10.0,-34.0,15.0,-0.18586103684468813,37.18072439314094,-66.19405648154229,1.8277308599446271,0,0
ss3_nominal,20,10.0,-33.0,15.0,0.10369018264087537,36.260217474371196,-65.55604521958347,1.416428374844959,0,0
ss3_nominal,20,10.0,-32.0,15.0,0.29793376210017103,35.34816681247273,-64.88516511385544,1.1380527235123068,0,0
ss3_nominal,20,10.0,-31.0,15.0,0.3009045658759119,34.445445771916106,-64.17900802581072,1.1629394645933315,0,0
ss3_nominal,20,10.0,-30.0,15.0,0.05005252227832097,33.55446915405501,-63.43494882292201,1.6222952058105398,0,0
ss3_nominal,20,10.0,-29.0,15.0,-0.12655141273313497,32.669085051245794,-62.65012421993013,1.9761631051968427,0,0
ss3_nominal,20,10.0,-28.0,15.0,-0.28088935990531444,31.790575294453518,-61.82140989004083,2.309156880461222,0,0
ss3_nominal,20,10.0,-27.0,15.0,-0.11461665757079516,30.906995491204484,-60.94539590092286,2.066738629224192,0,0
ss3_nominal,20,10.0,-26.0,15.0,0.0360492283827842,30.03213613931086,-60.01836063115067,1.8393562949581057,0,0
ss3_nominal,20,10.0,-25.0,15.0,0.1771664489188436,29.166368561286212,-59.03624346792648,1.6166272342437005,0,0
ss3_nominal,20,10.0,-24.0,15.0,0.10269882844768555,28.31616410095953,-57.9946167919165,1.8159302270916333,0,0
ss3_nominal,20,10.0,-23.0,15.0,-0.06034513491378891,27.479525683772916,-56.88865803962798,2.211405981446486,0,0
ss3_nominal,20,10.0,-22.0,15.0,-0.05156595011809376,26.647810246762262,-55.71312302279104,2.2615719036951396,0,0
ss3_nominal,20,10.0,-21.0,15.0,-0.2316440304182067,25.836349336112963,-54.46232220802562,2.732381388282435,0,0
ss3_nominal,20,10.0,-20.0,15.0,-0.13419855253727508,25.02571490200785,-53.13010235415598,2.597610407379292,0,0
ss3_nominal,20,10.0,-19.0,15.0,-0.170668351518705,24.235727024152744,-51.70983680775693,2.7686591085607737,0,0
ss3_nominal,20,10.0,-18.0,15.0,0.027735841711774737,23.45091251089159,-50.19442890773481,2.3761379919711767,0,0
ss3_nominal,20,10.0,-17.0,15.0,0.40902851247052374,22.67926910857298,-48.57633437499735,1.4931700376082744,0,0
ss3_nominal,20,10.0,-16.0,15.0,0.24146473241397487,21.94482571706077,-46.8476102659946,1.98085548780653,0,0
ss3_nominal,20,10.0,-15.0,15.0,0.024372281435936,21.235626890799118,-45.0,2.633265060811576,0,0
ss3_nominal,20,10.0,-14.0,15.0,-0.19933280038953394,20.553306283079866,-43.025065989118026,3.345241065124116,0,0
ss3_nominal,20,10.0,-13.0,15.0,-0.21112282183134556,19.886347540198543,-40.91438322002513,3.4916011941552068,0,0
ss3_nominal,20,10.0,-12.0,15.0,-0.11410395524515886,19.241653453461137,-38.65980825409009,3.319318446913339,0,0
ss3_nominal,20,10.0,-11.0,15.0,0.07608534430358244,18.624006504804775,-36.25383773744479,2.8435421515875543,0,0
ss3_nominal,20,10.0,-10.0,15.0,0.1665410739181849,18.04701232286013,-33.690067525979785,2.647012672247299,0,0
ss3_nominal,20,10.0,-9.0,15.0,0.2253059975964141,17.51000145052421,-30.96375653207352,2.5357616530686755,0,0
ss3_nominal,20,10.0,-8.0,15.0,0.25161791627408314,17.01646484271166,-28.072486935852957,2.5206745537206614,1,1
ss3_nominal,20,10.0,-7.0,15.0,0.20776762764169293,16.571892834912145,-25.016893478100023,2.7401141912852554,1,1
ss3_nominal,20,10.0,-6.0,15.0,0.19542777233660596,16.175516575044124,-21.80140948635181,2.8510757316912687,1,1
ss3_nominal,20,10.0,-5.0,15.0,0.03455112339089748,15.840836200571793,-18.43494882292201,3.494162056539613,1,1
ss3_nominal,20,10.0,-4.0,15.0,-0.1461629239103121,15.566428281662645,-14.931417178137554,4.22253455721426,1,1
ss3_nominal,20,10.0,-3.0,15.0,-0.055990584091929925,15.33346393068738,-11.309932474020213,3.948992417723025,1,1
ss3_nominal,20,10.0,-2.0,15.0,-0.2249726781025588,15.182244829474255,-7.594643368591445,4.627915090481679,1,1
